MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.07735871038334335,0.2125118046735109,0.27813433873461824,187.01297603718785,hybrid_var_svr,USDSGD_RET,val
0.1089860197308407,0.24841150020583114,0.3301303071982951,149.05286569269634,hybrid_var_svr,USDSGD_RET,test
0.1975370492769329,0.28932616054053695,0.44445140260430377,309.76241385475606,hybrid_var_svr,CNYSGD_RET,val
0.10586904817191571,0.23845487496940215,0.3253752421004335,250.58605520937923,hybrid_var_svr,CNYSGD_RET,test
0.0631989628547407,0.19231455464327338,0.25139403901990337,108.21081570374642,hybrid_var_svr,EURSGD_RET,val
0.07359348187953467,0.19433680629676076,0.2712811860036274,143.41006220181694,hybrid_var_svr,EURSGD_RET,test
0.16565062132084876,0.3020736252435276,0.40700199178978075,282.7986710892749,hybrid_var_svr,MYRSGD_RET,val
0.15280532467323227,0.2982156969301253,0.39090321650407567,212.71152929639524,hybrid_var_svr,MYRSGD_RET,test
0.24596693365575562,0.35762810125474354,0.49595053549296186,166.09924203866134,hybrid_var_svr,JPYSGD_RET,val
0.23874835515994391,0.3685477451393578,0.48861882399263323,159.24737370988106,hybrid_var_svr,JPYSGD_RET,test
0.07735571779853885,0.2124853664043286,0.2781289589354889,186.7288162255791,var,USDSGD_RET,val
0.10897612014549196,0.24838049280575286,0.33011531340653066,149.36398763930438,var,USDSGD_RET,test
0.19874242340662457,0.2912392499576723,0.4458053649370144,291.11497461734587,var,CNYSGD_RET,val
0.10735295057586862,0.24101368934394496,0.3276476012057293,236.09966648540302,var,CNYSGD_RET,test
0.06332572861541935,0.1930182312208936,0.2516460383463633,108.33719025094122,var,EURSGD_RET,val
0.07327744330458913,0.19486140823722328,0.270698066680553,117.85669491100563,var,EURSGD_RET,test
0.16737706684986672,0.3023049325365347,0.40911742428044634,231.76506856285206,var,MYRSGD_RET,val
0.1503069281375548,0.29571887830599797,0.3876943746529666,206.81613871132018,var,MYRSGD_RET,test
