Date,USDSGD,CNYSGD,EURSGD,MYRSGD,JPYSGD,REF_RATE,TARGET_RATE,USDSGD_RET,CNYSGD_RET,EURSGD_RET,MYRSGD_RET,JPYSGD_RET,IR_DIFF_LAGGED
2010-02-02,1.407099962234497,0.20647101253413513,1.7891543487670845,0.41207132378970124,0.015560445220403087,0.14,0.0,-0.1349438694352728,-0.10560327289291077,0.0,-0.3724363291792744,0.2315275276803248,-0.14
2010-02-03,1.4117000102996826,0.20708827422911533,1.7891543487670845,0.4153158139531295,0.015540511528079433,0.13,0.0,0.326383723113302,0.29851205043733153,0.0,0.7842777935254672,-0.1281870214761087,-0.14
2010-02-04,1.420199990272522,0.20833517241620514,1.7891543487670845,0.4148507394082227,0.015884128532637355,0.14,0.0,0.6003040712524382,0.6003040712524382,0.0,-0.11204368368670989,2.1870143930203185,-0.13
2010-02-05,1.4217000007629397,0.20850626853613968,1.7891543487670845,0.4152646389851988,0.015934767779772683,0.13,0.0,0.10556392796699753,0.08209170813351864,0.0,0.0997209838652921,0.3182969603443042,-0.14
2010-02-08,1.4229999780654907,0.2087428482294526,1.7891543487670845,0.41239205229925097,0.01594933824922757,0.13,0.0,0.09139644972886984,0.11339974569594846,0.0,-0.6941521166330465,0.09139644972889203,-0.13
2010-02-09,1.4163199663162231,0.20777513692122648,1.7891543487670845,0.41258446277373284,0.015777559953955744,0.13,0.0,-0.47053690355536026,-0.4646680738560448,0.0,0.04664629221685851,-1.0828664858974653,-0.13
2010-02-10,1.4174000024795532,0.20786039754332705,1.7891543487670845,0.4140933180735411,0.015761147533299595,0.12,0.0,0.07622744854964382,0.04102662848898831,0.0,0.36504113459606585,-0.10407796289246178,-0.13
2010-02-11,1.4106999635696411,0.2067323112619183,1.7891543487670845,0.4129321018262194,0.015707604965129563,0.12,0.0,-0.47381998693800353,-0.5441914637756521,0.0,-0.2808177312279868,-0.3402907048207622,-0.12
2010-02-12,1.4110000133514404,0.20678537129181113,1.7891543487670845,0.41314088302487306,0.015686493176462684,0.12,0.0,0.02126730590667113,0.025662762402978583,0.0,0.050547883038871075,-0.13449529114729883,-0.12
2010-02-15,1.4119999408721924,0.20693494982112492,1.7891543487670845,0.4125036227712513,0.015680176491061536,0.12,0.0,0.07084148627588938,0.07230901079684943,0.0,-0.15436677061194767,-0.040276417952520245,-0.12
2010-02-16,1.404099941253662,0.2057771693019291,1.7891543487670845,0.4109039714056782,0.015558927906265414,0.13,0.0,-0.5610610896514028,-0.5610610896514028,0.0,-0.38854472301202136,-0.7762654915539218,-0.12
2010-02-17,1.4057999849319458,0.20602631835857996,1.7891543487670845,0.4139088432908166,0.015439867521287311,0.12,0.0,0.12100387418595507,0.12100387418595507,0.0,0.7286223311281895,-0.7681651418558318,-0.13
2010-02-18,1.4142999649047852,0.20727202870051778,1.7891543487670845,0.41330838156364375,0.015376670311719631,0.12,0.0,0.6028159188591876,0.6028159188591876,0.0,-0.14517633690242615,-0.4101518379803628,-0.12
2010-02-19,1.4114999771118164,0.20699212464518318,1.7891543487670845,0.41654368496496014,0.015419488343837155,0.13,0.0,-0.19817317338660254,-0.13513314906362922,0.0,0.779734105294326,0.2780740298642648,-0.12
2010-02-22,1.409489989280701,0.20673373793980535,1.7891543487670845,0.4150930486128563,0.015449005095099212,0.12,0.0,-0.1425023268568783,-0.12490722110413804,0.0,-0.3488633353454119,0.19124198799359762,-0.13
2010-02-23,1.41034996509552,0.20685077323261067,1.7891543487670845,0.41429702519566475,0.01564274520641167,0.12,0.0,0.060994656107781216,0.0565955894225796,0.0,-0.1919539880571349,1.2462638290045527,-0.12
2010-02-24,1.4090700149536133,0.20669943275473313,1.7891543487670845,0.4137751803979519,0.015607948974097884,0.11,0.0,-0.09079528689547287,-0.07319086410424236,0.0,-0.12603849356856697,-0.22269103203092178,-0.12
2010-02-25,1.409000039100647,0.20669220397906418,1.7891543487670845,0.4158304824521284,0.01578357894124648,0.12,0.0,-0.004966225227796969,-0.0034973013613892293,0.0,0.49548993002173064,1.1189757961495816,-0.11
2010-02-26,1.405900001525879,0.2062434910297226,1.7891543487670845,0.41265041818771936,0.0158106638382511,0.13,0.0,-0.22025924781151848,-0.21732833047720407,0.0,-0.7676893649443834,0.17145467817478866,-0.12
2010-03-01,1.4043999910354614,0.20603250696903197,1.7891543487670845,0.4163158837704117,0.015753224531665153,0.14,0.0,-0.10675092601045218,-0.102350891215183,0.0,0.8843518640044598,-0.3639562357981401,-0.13
2010-03-02,1.4010000228881836,0.20550054996267136,1.7891543487670845,0.42369805332598454,0.015787695026079993,0.14,0.0,-0.24238752370566602,-0.2585247010797625,0.0,1.7576755060740274,0.2185764310104261,-0.14
2010-03-03,1.3991600275039673,0.2052788419011139,1.7891543487670845,0.4148732546310468,0.015797222900811755,0.15,0.0,-0.13142074852373567,-0.10794508559918299,0.0,-2.1048000103051874,0.06033180167080093,-0.14
2010-03-04,1.401419997215271,0.20558930095640246,1.7891543487670845,0.41651905750751744,0.015718034316443585,0.16,0.0,0.16139301015608232,0.15112347830896788,0.0,0.3959153824871861,-0.5025423113659819,-0.15
2010-03-05,1.4010000228881836,0.2055306952938241,1.7891543487670845,0.4178347909243935,0.01552870764722059,0.17,0.0,-0.029972261632348594,-0.02851024689136169,0.0,0.31539004943567156,-1.2118318535743478,-0.16
2010-03-08,1.3997399806976318,0.20533079048158315,1.7891543487670845,0.4202161342020998,0.015503399557392718,0.15,0.0,-0.08997923934046652,-0.09731008378078454,0.0,0.5683066781602966,-0.16310910033873552,-0.17
2010-03-09,1.3984500169754028,0.20512952465125153,1.7891543487670845,0.41946369943196893,0.01554023315779059,0.14,0.0,-0.09219987310961365,-0.09806835839754219,0.0,-0.1792194932856144,0.23730223856658264,-0.15
