MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.6272790615338624,0.5595292796946365,0.7920095084870272,612.1804049468735,hybrid_var_svr,USDIDR_RET,test
0.4099750868475841,0.48581481039041197,0.6402929695440862,638.2706717244268,hybrid_var_svr,CNYIDR_RET,val
0.5684831383894966,0.5045362643097712,0.7539782081661888,549.777186599644,hybrid_var_svr,CNYIDR_RET,test
0.3164789413338433,0.4565430812839446,0.5625646108082549,744.691244132616,hybrid_var_svr,INRIDR_RET,val
0.653795209377039,0.5346197534513673,0.808576038092299,837.1708605448747,hybrid_var_svr,INRIDR_RET,test
0.4173836102216696,0.4889547399775276,0.6460523277735865,209.1182173648284,hybrid_var_svr,JPYIDR_RET,val
0.7363848870298637,0.5654239963949979,0.8581287123910164,184.8520540432213,hybrid_var_svr,JPYIDR_RET,test
0.2930664637044387,0.45396246316104966,0.541356133893797,592.1372955821636,hybrid_var_svr,SGDIDR_RET,val
0.6003679270923185,0.54294150748832,0.7748341287606777,1298.8002019380472,hybrid_var_svr,SGDIDR_RET,test
0.21958095519126977,0.3389398156384653,0.46859465979807086,192.69363194721208,var,USDIDR_RET,val
0.5565847998311202,0.40448142039715057,0.7460461110622588,226.15155275615376,var,USDIDR_RET,test
0.3356815083926162,0.40928530201313323,0.5793802796027978,199.2194792173579,var,CNYIDR_RET,val
0.5639660422619608,0.39876893547519154,0.7509767255128222,211.25216743601504,var,CNYIDR_RET,test
0.20551393356764805,0.3280976054839154,0.4533364463261784,184.5642993946181,var,INRIDR_RET,val
0.6277341892779632,0.44878777778412104,0.792296781059953,164.72668038988192,var,INRIDR_RET,test
0.3886252217874723,0.47375134036862293,0.6233981246262073,126.7978014597072,var,JPYIDR_RET,val
0.7595178679299412,0.5590627746760635,0.8715032231322735,140.64995381616018,var,JPYIDR_RET,test
0.1476408942424047,0.2802507164462669,0.38424067229069425,133.28385198481658,var,SGDIDR_RET,val
0.5131079897171228,0.36216417417176827,0.7163155657370031,354.08863077679314,var,SGDIDR_RET,test
