Date,USDIDR=X
2018-06-06,13870.0
2018-06-07,13822.0
2018-06-08,13863.0
2018-06-11,13866.0
2018-06-12,13923.0
2018-06-13,13923.0
2018-06-14,13923.0
2018-06-15,14121.400390625
2018-06-18,13923.0
2018-06-19,13923.0
2018-06-20,13923.0
2018-06-21,13923.0
2018-06-22,14088.0
2018-06-25,14073.0
2018-06-26,14148.0
2018-06-27,14188.0
2018-06-28,14235.0
2018-06-29,14350.0
2018-07-02,14317.0
2018-07-03,14347.0
2018-07-04,14353.0
2018-07-05,14400.0
2018-07-06,14378.7998046875
2018-07-09,14307.0
2018-07-10,14311.0
2018-07-11,14375.0
2018-07-12,14378.0
2018-07-13,14385.0
2018-07-16,14373.0
2018-07-17,14365.5
2018-07-18,14377.0
2018-07-19,14441.0
2018-07-20,14468.0
2018-07-23,14473.0
2018-07-24,14567.5
2018-07-25,14543.2998046875
2018-07-26,14465.0
2018-07-27,14525.0
2018-07-30,14411.0
2018-07-31,14403.0
2018-08-01,14409.2001953125
2018-08-02,14489.0
2018-08-03,14521.0
2018-08-06,14486.0
2018-08-07,14543.2998046875
2018-08-08,14422.0
2018-08-09,14398.0
2018-08-10,14472.0
2018-08-13,14473.0
2018-08-14,14594.0
2018-08-15,14642.0
2018-08-16,14555.7998046875
2018-08-17,14598.599609375
2018-08-20,14572.0
2018-08-21,14562.0
2018-08-22,14570.0
2018-08-23,14572.0
2018-08-24,14664.0
2018-08-27,14559.0
2018-08-28,14551.0
2018-08-29,14653.0
2018-08-30,14618.0
2018-08-31,14751.0
2018-09-03,14723.0
2018-09-04,14832.0
2018-09-05,14930.0
2018-09-06,14979.900390625
2018-09-07,14893.0
2018-09-10,14813.0
2018-09-11,14844.5
2018-09-12,14837.0
2018-09-13,14807.0
2018-09-14,14740.0
2018-09-17,14807.0
2018-09-18,14907.099609375
2018-09-19,14867.0
2018-09-20,14880.0
2018-09-21,14832.0
2018-09-24,14812.0
2018-09-25,14861.0
2018-09-26,15021.5
2018-09-27,14985.0
2018-09-28,14918.7998046875
2018-10-01,14902.0
2018-10-02,15053.2998046875
2018-10-03,15038.0
2018-10-04,15139.2001953125
2018-10-05,15408.900390625
2018-10-08,15173.0
2018-10-09,15400.0
2018-10-10,15223.0
2018-10-11,15196.0
2018-10-12,15299.2001953125
2018-10-15,15198.0
2018-10-16,15193.7998046875
2018-10-17,15193.0
2018-10-18,15264.2998046875
2018-10-19,15328.5
2018-10-22,15181.0
2018-10-23,15264.7001953125
2018-10-24,15183.0
2018-10-25,15269.5
2018-10-26,15257.2998046875
2018-10-29,15210.0
2018-10-30,15297.7998046875
2018-10-31,15273.099609375
2018-11-01,15196.0
2018-11-02,15068.7001953125
2018-11-05,14946.0
2018-11-06,14921.599609375
2018-11-07,14830.0
2018-11-08,14598.900390625
2018-11-09,14720.0
2018-11-12,14678.0
2018-11-13,14808.0
2018-11-14,14794.2998046875
2018-11-15,14813.2998046875
2018-11-16,14562.2001953125
2018-11-19,14605.0
2018-11-20,14652.7001953125
2018-11-21,14664.2998046875
2018-11-22,14630.0
2018-11-23,14600.0
2018-11-26,14533.0
2018-11-27,14526.900390625
2018-11-28,14575.5
2018-11-29,14459.7998046875
2018-11-30,14356.0
2018-12-03,14296.0
2018-12-04,14339.0
2018-12-05,14448.599609375
2018-12-06,14431.599609375
2018-12-07,14528.0
2018-12-10,14463.0
2018-12-11,14548.0
2018-12-12,14637.400390625
2018-12-13,14579.7998046875
2018-12-14,14550.0
2018-12-17,14578.0
2018-12-18,14588.7001953125
2018-12-19,14490.0
2018-12-20,14493.0
2018-12-21,14534.7998046875
2018-12-24,14548.0
2018-12-25,14548.0
2018-12-26,14710.0
2018-12-27,14609.400390625
2018-12-28,14561.599609375
2018-12-31,14553.0
2019-01-01,14460.0
2019-01-02,14460.0
2019-01-03,14409.7001953125
2019-01-04,14375.400390625
2019-01-07,14267.0
2019-01-08,14083.0
2019-01-09,14138.0
2019-01-10,14130.0
2019-01-11,14048.0
2019-01-14,14038.0
2019-01-15,14117.0
2019-01-16,14111.0
2019-01-17,14140.0
2019-01-18,14173.0
2019-01-21,14168.0
2019-01-22,14307.0
2019-01-23,14208.0
2019-01-24,14130.900390625
2019-01-25,14189.0
2019-01-28,14078.0
2019-01-29,14063.0
2019-01-30,14074.0
2019-01-31,14033.0
2019-02-01,13966.0
2019-02-04,13933.0
2019-02-05,13957.5
2019-02-06,13950.5
2019-02-07,13915.0
2019-02-08,13966.0
2019-02-11,13958.0
2019-02-12,14033.0
2019-02-13,14012.7001953125
2019-02-14,14151.0
2019-02-15,14083.0
2019-02-18,14136.0
2019-02-19,14192.5
2019-02-20,14096.5
2019-02-21,14033.0
2019-02-22,14120.0
2019-02-25,14051.0
2019-02-26,14011.0
2019-02-27,13960.0
2019-02-28,14015.0
2019-03-01,14194.0
2019-03-04,14108.0
2019-03-05,14205.0
2019-03-06,14150.5
2019-03-07,14214.5
2019-03-08,14240.7998046875
2019-03-11,14303.0
2019-03-12,14283.0
2019-03-13,14258.0
2019-03-14,14258.0
2019-03-15,14287.0
2019-03-18,14251.0
2019-03-19,14251.0
2019-03-20,14223.0
2019-03-21,14055.0
2019-03-22,14133.0
2019-03-25,14158.0
2019-03-26,14173.0
2019-03-27,14163.0
2019-03-28,14346.0
2019-03-29,14235.0
2019-04-01,14233.0
2019-04-02,14240.0
2019-04-03,14213.0
2019-04-04,14210.0
2019-04-05,14151.0
2019-04-08,14112.0
2019-04-09,14191.0
2019-04-10,14136.0
2019-04-11,14177.0
2019-04-12,14138.0
2019-04-15,14086.0
2019-04-16,14155.5
2019-04-17,14079.0
2019-04-18,14078.0
2019-04-19,14036.0
2019-04-22,14036.0
2019-04-23,14061.5
2019-04-24,14061.0
2019-04-25,14154.0
2019-04-26,14306.5
2019-04-29,14165.0
2019-04-30,14191.0
2019-05-01,14243.0
2019-05-02,14244.2998046875
2019-05-03,14244.0
2019-05-06,14230.0
2019-05-07,14286.0
2019-05-08,14346.2998046875
2019-05-09,14288.0
2019-05-10,14343.0
2019-05-13,14318.0
2019-05-14,14497.400390625
2019-05-15,14423.0
2019-05-16,14540.0
2019-05-17,14569.5
2019-05-20,14443.0
2019-05-21,14448.0
2019-05-23,14518.0
2019-05-24,14453.0
2019-05-27,14386.0
2019-05-28,14445.0
2019-05-29,14468.0
2019-05-30,14393.0
2019-05-31,14401.0
2019-06-03,14268.0
2019-06-04,14237.0
2019-06-05,14260.0
2019-06-06,14280.0
2019-06-07,14256.0
2019-06-10,14268.0
2019-06-11,14276.0
2019-06-12,14294.5
2019-06-13,14262.0
2019-06-14,14273.0
2019-06-17,14318.0
2019-06-18,14413.5
2019-06-19,14289.5
2019-06-20,14280.0
2019-06-21,14142.0
2019-06-24,14148.0
2019-06-25,14183.0
2019-06-26,14118.0
2019-06-27,14215.5
2019-06-28,14184.5
2019-07-01,14121.0
2019-07-02,14150.0
2019-07-03,14196.0
2019-07-04,14178.5
2019-07-05,14150.0
2019-07-08,14076.0
2019-07-09,14187.0
2019-07-10,14236.0
2019-07-11,14161.5
2019-07-12,14124.0
2019-07-15,14000.0
2019-07-16,13913.0
2019-07-17,14008.5
2019-07-18,14023.0
2019-07-19,13970.0
2019-07-22,13941.0
2019-07-23,13997.0
2019-07-24,14039.0
2019-07-25,14027.5
2019-07-26,14052.7001953125
2019-07-29,13997.0
2019-07-30,14066.0
2019-07-31,14066.400390625
2019-08-01,14165.0
2019-08-02,14329.0
2019-08-05,14173.0
2019-08-06,14248.0
2019-08-07,14258.0
2019-08-08,14274.5
2019-08-09,14236.5
2019-08-12,14183.0
2019-08-13,14241.0
2019-08-14,14232.7998046875
2019-08-15,14238.0
2019-08-16,14333.0
2019-08-19,14228.0
2019-08-20,14337.2998046875
2019-08-21,14326.099609375
2019-08-22,14275.0
2019-08-23,14228.0
2019-08-26,14206.0
2019-08-27,14253.7998046875
2019-08-28,14343.7998046875
2019-08-29,14311.2998046875
2019-08-30,14231.0
2019-09-02,14178.0
2019-09-03,14265.0
2019-09-04,14260.7001953125
2019-09-05,14146.0
2019-09-06,14172.2998046875
2019-09-09,14088.0
2019-09-10,14024.0
2019-09-11,14095.7998046875
2019-09-12,14106.400390625
2019-09-13,13983.0
2019-09-16,13958.0
2019-09-17,14170.2998046875
2019-09-18,14126.7998046875
2019-09-19,14126.0
2019-09-20,14158.0
2019-09-23,14048.0
2019-09-24,14078.0
2019-09-25,14177.2998046875
2019-09-26,14211.2998046875
2019-09-27,14236.7998046875
2019-09-30,14158.0
2019-10-01,14219.400390625
2019-10-02,14206.0
2019-10-03,14188.0
2019-10-04,14166.0
2019-10-07,14128.0
2019-10-08,14239.5
2019-10-09,14210.0
2019-10-10,14217.5
2019-10-11,14145.0
2019-10-14,14121.0
2019-10-15,14168.5
2019-10-16,14216.0
2019-10-17,14224.0
2019-10-18,14184.5
2019-10-21,14138.0
2019-10-22,14102.5
2019-10-23,14042.5
2019-10-24,13987.0
2019-10-25,14089.5
2019-10-28,14028.0
2019-10-29,14018.0
2019-10-30,14018.0
2019-10-31,14060.0
2019-11-01,14123.5
2019-11-04,14014.0
2019-11-05,14058.0
2019-11-06,14028.5
2019-11-07,14008.0
2019-11-08,14013.0
2019-11-11,14014.0390625
2019-11-12,13997.2001953125
2019-11-13,13852.7470703125
2019-11-14,13871.640625
2019-11-15,14078.0
2019-11-18,13840.302734375
2019-11-19,14139.0
2019-11-20,14083.0
2019-11-21,14035.2783203125
2019-11-22,14070.0
2019-11-25,14083.01171875
2019-11-26,14063.748046875
2019-11-27,14078.0
2019-11-28,14087.1298828125
2019-11-29,13868.66015625
2019-12-02,13868.345703125
2019-12-03,14123.2763671875
2019-12-04,14098.0
2019-12-05,13994.884765625
2019-12-06,14058.0
2019-12-09,14022.3798828125
2019-12-10,14004.6005859375
2019-12-11,14021.0
2019-12-12,13976.61328125
2019-12-13,13933.3564453125
2019-12-16,13968.525390625
2019-12-17,14022.5
2019-12-18,14024.0
2019-12-19,13966.919921875
2019-12-20,13978.15625
2019-12-23,13957.5810546875
2019-12-24,13955.626953125
2019-12-25,13961.0
2019-12-26,13991.0
2019-12-27,13977.5
2019-12-30,13953.841796875
2019-12-31,13919.0
2020-01-01,13690.3720703125
2020-01-02,13689.2314453125
2020-01-03,13884.7861328125
2020-01-06,13934.31640625
2020-01-07,13926.5
2020-01-08,13867.236328125
2020-01-09,13886.939453125
2020-01-10,13827.560546875
2020-01-13,13522.4345703125
2020-01-14,13665.3046875
2020-01-15,13668.0400390625
2020-01-16,13665.0966796875
2020-01-17,13623.0
2020-01-20,13456.98828125
2020-01-21,13615.0
2020-01-22,13651.0
2020-01-23,13626.38671875
2020-01-24,13609.1884765625
2020-01-27,13711.9736328125
2020-01-28,13213.240234375
2020-01-29,13634.0
2020-01-30,13614.0146484375
2020-01-31,13643.1806640625
2020-02-03,13633.126953125
2020-02-04,13735.5
2020-02-05,13702.4072265625
2020-02-06,13668.267578125
2020-02-07,13698.0
2020-02-10,13675.853515625
2020-02-11,13691.58984375
2020-02-12,13657.5537109375
2020-02-13,13500.7373046875
2020-02-14,13695.400390625
2020-02-17,13681.2900390625
2020-02-18,13649.2412109375
2020-02-19,13768.0
2020-02-20,13762.0
2020-02-21,13703.482421875
2020-02-24,13771.486328125
2020-02-25,13879.9296875
2020-02-26,14056.5
2020-02-27,13931.0
2020-02-28,14316.0
2020-03-02,13971.9619140625
2020-03-03,14220.0
2020-03-04,14199.5
2020-03-05,14256.0
2020-03-06,14309.599609375
2020-03-09,14251.5390625
2020-03-10,14094.818359375
2020-03-11,14272.900390625
2020-03-12,14526.0
2020-03-13,14850.0
2020-03-16,14635.0224609375
2020-03-17,15192.0
2020-03-18,14955.7880859375
2020-03-19,15474.5
2020-03-20,15908.0
2020-03-23,15766.2470703125
2020-03-24,16504.80078125
2020-03-25,16216.5
2020-03-26,16447.720703125
2020-03-27,16218.63671875
2020-03-30,16005.3349609375
2020-03-31,16346.9619140625
2020-04-01,16277.943359375
2020-04-02,16412.80859375
2020-04-03,16441.263671875
2020-04-06,16418.0
2020-04-07,16364.6484375
2020-04-08,16225.0
2020-04-09,16159.376953125
2020-04-10,15811.9677734375
2020-04-13,15800.0
2020-04-14,15751.0
2020-04-15,15578.3466796875
2020-04-16,15887.5
2020-04-17,15568.3388671875
2020-04-20,15423.0
2020-04-21,15377.080078125
2020-04-22,15394.6787109375
2020-04-23,15408.6220703125
2020-04-24,15665.0
2020-04-27,15348.744140625
2020-04-28,15312.3857421875
2020-04-29,15364.5947265625
2020-04-30,15234.63671875
2020-05-01,15249.0
2020-05-04,14671.0
2020-05-05,15044.0
2020-05-06,15335.0
2020-05-07,14998.33203125
2020-05-08,15227.0
2020-05-11,14721.3984375
2020-05-12,14848.7001953125
2020-05-13,14994.0
2020-05-14,14846.873046875
2020-05-15,14810.1201171875
2020-05-18,14853.0
2020-05-19,14878.0
2020-05-20,14748.447265625
2020-05-21,14771.0
2020-05-22,14826.0
2020-05-25,14703.0
2020-05-26,14501.7578125
2020-05-27,14850.0
2020-05-28,14888.5
2020-05-29,14825.0
2020-06-01,14603.0
2020-06-02,14573.5
2020-06-03,14343.8232421875
2020-06-04,14130.0
2020-06-05,14085.447265625
2020-06-08,13863.0
2020-06-09,14070.7998046875
2020-06-10,13852.103515625
2020-06-11,13947.443359375
2020-06-12,14475.0
2020-06-15,14118.0
2020-06-16,13988.119140625
2020-06-17,14275.0
2020-06-18,14102.7353515625
2020-06-19,13997.6923828125
2020-06-22,14093.0
2020-06-23,14080.134765625
2020-06-24,14113.177734375
2020-06-25,14289.2998046875
2020-06-26,14376.2001953125
2020-06-29,14213.0
2020-06-30,14470.2001953125
2020-07-01,14194.05078125
2020-07-02,14187.8583984375
2020-07-03,14298.779296875
2020-07-06,14503.0
2020-07-07,14206.5087890625
2020-07-08,14483.5
2020-07-09,14349.5654296875
2020-07-10,14545.7001953125
2020-07-13,14428.0
2020-07-14,14584.0
2020-07-15,14715.400390625
2020-07-16,14561.171875
2020-07-17,14552.2099609375
2020-07-20,14688.0
2020-07-21,14949.2998046875
2020-07-22,14626.8623046875
2020-07-23,14630.0
2020-07-24,14578.904296875
2020-07-27,14603.0
2020-07-28,14614.5
2020-07-29,14633.5
2020-07-30,14458.3447265625
2020-07-31,14486.6689453125
2020-08-03,14593.0
2020-08-04,14540.9208984375
2020-08-05,14720.0
2020-08-06,14307.642578125
2020-08-07,14568.45703125
2020-08-10,14618.0
2020-08-11,14823.7998046875
2020-08-12,14858.5
2020-08-13,14670.8095703125
2020-08-14,14673.4970703125
2020-08-17,14788.0
2020-08-18,14969.400390625
2020-08-19,14598.072265625
2020-08-20,14694.197265625
2020-08-21,14543.412109375
2020-08-24,14764.0
2020-08-25,14629.400390625
2020-08-26,14607.7001953125
2020-08-27,14447.3828125
2020-08-28,14446.00390625
2020-08-31,14618.0
2020-09-01,14599.7001953125
2020-09-02,14818.599609375
2020-09-03,14565.1474609375
2020-09-04,14545.9873046875
2020-09-07,14741.0
2020-09-08,14795.0
2020-09-09,14915.2001953125
2020-09-10,14874.2001953125
2020-09-11,14857.470703125
2020-09-14,14883.0
2020-09-15,14983.5
2020-09-16,14869.599609375
2020-09-17,14812.5869140625
2020-09-18,14788.0
2020-09-21,14728.0
2020-09-22,14839.2001953125
2020-09-23,14742.5859375
2020-09-24,14803.9853515625
2020-09-25,14839.578125
2020-09-28,14863.0
2020-09-29,14893.599609375
2020-09-30,14910.0
2020-10-01,14879.0
2020-10-02,14817.55859375
2020-10-05,14853.0
2020-10-06,14780.1826171875
2020-10-07,14773.0
2020-10-08,14715.5
2020-10-09,14676.99609375
2020-10-12,14693.0
2020-10-13,14484.9921875
2020-10-14,14793.0
2020-10-15,14681.462890625
2020-10-16,14652.5
2020-10-19,14693.0
2020-10-20,14708.0
2020-10-21,14688.0
2020-10-22,14639.775390625
2020-10-23,14639.8525390625
2020-10-26,14642.7822265625
2020-10-27,14724.2001953125
2020-10-28,14653.2744140625
2020-10-29,14777.2001953125
2020-10-30,14818.0
2020-11-02,14586.169921875
2020-11-03,14603.9580078125
2020-11-04,14540.892578125
2020-11-05,14360.0
2020-11-06,14256.0
2020-11-09,14198.671875
2020-11-10,14256.3603515625
2020-11-11,14041.544921875
2020-11-12,13878.9892578125
2020-11-13,14133.4912109375
2020-11-16,14135.5595703125
2020-11-17,14089.2001953125
2020-11-18,14026.451171875
2020-11-19,14110.2001953125
2020-11-20,14189.900390625
2020-11-23,14150.9912109375
2020-11-24,14164.60546875
2020-11-25,14121.7998046875
2020-11-26,14127.470703125
2020-11-27,13897.6689453125
2020-11-30,14061.64453125
2020-12-01,14094.935546875
2020-12-02,14175.0
2020-12-03,14076.419921875
2020-12-04,14092.798828125
2020-12-07,14076.490234375
2020-12-08,14143.0
2020-12-09,14083.0107421875
2020-12-10,14150.0
2020-12-11,14082.5927734375
2020-12-14,14069.1572265625
2020-12-15,14221.900390625
2020-12-16,14190.0
2020-12-17,14070.537109375
2020-12-18,14083.8505859375
2020-12-21,14068.9375
2020-12-22,14100.7314453125
2020-12-23,14324.2001953125
2020-12-24,14146.9013671875
2020-12-25,14148.6435546875
2020-12-28,13911.1435546875
2020-12-29,14126.1201171875
2020-12-30,14069.9091796875
2020-12-31,13832.5595703125
2021-01-01,13932.3740234375
2021-01-04,14022.5009765625
2021-01-05,13931.400390625
2021-01-06,13930.0
2021-01-07,13951.5
2021-01-08,13892.9775390625
2021-01-11,13861.392578125
2021-01-12,14088.7353515625
2021-01-13,14031.078125
2021-01-14,14166.0
2021-01-15,14063.1474609375
2021-01-18,13880.779296875
2021-01-19,14100.7998046875
2021-01-20,14122.0
2021-01-21,14037.2001953125
2021-01-22,13960.76171875
2021-01-25,14012.8955078125
2021-01-26,14148.5
2021-01-27,14142.0
2021-01-28,14195.0
2021-01-29,13854.8642578125
2021-02-01,13828.13671875
2021-02-02,14118.5
2021-02-03,13995.53515625
2021-02-04,13983.9521484375
2021-02-05,14010.4736328125
2021-02-08,14001.103515625
2021-02-09,13990.4599609375
2021-02-10,13989.1884765625
2021-02-11,14027.0
2021-02-12,13976.240234375
2021-02-15,13966.0
2021-02-16,13907.0
2021-02-17,14039.2001953125
2021-02-18,14007.474609375
2021-02-19,13998.1982421875
2021-02-22,13898.4169921875
2021-02-23,14107.6962890625
2021-02-24,14081.6171875
2021-02-25,14097.7998046875
2021-02-26,13968.185546875
2021-03-01,14110.5849609375
2021-03-02,14245.6201171875
2021-03-03,14239.181640625
2021-03-04,14349.0
2021-03-05,14268.8798828125
2021-03-08,14287.392578125
2021-03-09,14344.4755859375
2021-03-10,14393.0
2021-03-11,14398.0
2021-03-12,14283.900390625
2021-03-15,14385.208984375
2021-03-16,14464.0
2021-03-17,14427.5
2021-03-18,14403.0
2021-03-19,14431.0
2021-03-22,14372.2001953125
2021-03-23,14375.7998046875
2021-03-24,14505.5
2021-03-25,14460.0
2021-03-26,14456.400390625
2021-03-29,14411.0
2021-03-30,14511.7001953125
2021-03-31,14605.0
2021-04-01,14606.0
2021-04-02,14553.0
2021-04-05,14518.0
2021-04-06,14529.2001953125
2021-04-07,14460.2998046875
2021-04-08,14641.0
2021-04-09,14660.7001953125
2021-04-12,14558.0
2021-04-13,14611.900390625
2021-04-14,14621.099609375
2021-04-15,14673.7998046875
2021-04-16,14616.0
2021-04-19,14558.0
2021-04-20,14570.0
2021-04-21,14543.2001953125
2021-04-22,14564.2001953125
2021-04-23,14606.599609375
2021-04-26,14518.0
2021-04-27,14459.599609375
2021-04-28,14516.400390625
2021-04-29,14519.0
2021-04-30,14439.7001953125
2021-05-03,14438.0
2021-05-04,14399.099609375
2021-05-05,14482.5
2021-05-06,14399.5
2021-05-07,14283.7998046875
2021-05-10,14278.0
2021-05-11,14189.599609375
2021-05-12,14220.0
2021-05-13,14347.0
2021-05-14,14300.2998046875
2021-05-17,14191.0
2021-05-18,14344.5
2021-05-19,14362.2998046875
2021-05-20,14389.7001953125
2021-05-21,14397.2998046875
2021-05-24,14348.0
2021-05-25,14365.0
2021-05-26,14371.400390625
2021-05-27,14310.0
2021-05-28,14318.0
2021-05-31,14278.0
2021-06-01,14247.5
2021-06-02,14251.5
2021-06-03,14290.7001953125
2021-06-04,14360.0
2021-06-07,14288.0
2021-06-08,14246.5
2021-06-09,14281.0
2021-06-10,14300.0
2021-06-11,14248.5
2021-06-14,14182.0
2021-06-15,14267.5
2021-06-16,14280.2998046875
2021-06-17,14466.5
2021-06-18,14554.7001953125
2021-06-21,14368.0
2021-06-22,14388.7998046875
2021-06-23,14495.0
2021-06-24,14413.2998046875
2021-06-25,14511.2001953125
2021-06-28,14418.0
2021-06-29,14525.0
2021-06-30,14629.099609375
2021-07-01,14601.599609375
2021-07-02,14581.400390625
2021-07-05,14526.0
2021-07-06,14495.0
2021-07-07,14568.7001953125
2021-07-08,14569.2001953125
2021-07-09,14618.7001953125
2021-07-12,14521.0
2021-07-13,14558.5
2021-07-14,14542.099609375
2021-07-15,14473.0
2021-07-16,14563.0
2021-07-19,14491.0
2021-07-20,14664.5
2021-07-21,14620.0
2021-07-22,14536.0
2021-07-23,14548.7001953125
2021-07-26,14486.0
2021-07-27,14523.5
2021-07-28,14554.0
2021-07-29,14462.599609375
2021-07-30,14450.0
2021-08-02,14456.0
2021-08-03,14397.400390625
2021-08-04,14349.5
2021-08-05,14338.599609375
2021-08-06,14385.5
2021-08-09,14346.0
2021-08-10,14402.099609375
2021-08-11,14393.099609375
2021-08-12,14395.0
2021-08-13,14341.0
2021-08-16,14381.0
2021-08-17,14363.0
2021-08-18,14425.099609375
2021-08-19,14454.2001953125
2021-08-20,14493.400390625
2021-08-23,14446.0
2021-08-24,14430.0
2021-08-25,14448.7001953125
2021-08-26,14465.7001953125
2021-08-27,14449.2998046875
2021-08-30,14411.0
2021-08-31,14362.0
2021-09-01,14246.5
2021-09-02,14269.2001953125
2021-09-03,14245.5
2021-09-06,14256.0
2021-09-07,14231.400390625
2021-09-08,14279.2001953125
2021-09-09,14326.400390625
2021-09-10,14258.7998046875
2021-09-13,14196.0
2021-09-14,14291.599609375
2021-09-15,14249.7001953125
2021-09-16,14264.5
2021-09-17,14283.900390625
2021-09-20,14221.0
2021-09-21,14320.5
2021-09-22,14237.5
2021-09-23,14279.2001953125
2021-09-24,14286.5
2021-09-27,14251.0
2021-09-28,14242.5
2021-09-29,14318.599609375
2021-09-30,14385.0
2021-10-01,14328.599609375
2021-10-04,14301.0
2021-10-05,14300.5
2021-10-06,14246.0
2021-10-07,14232.400390625
2021-10-08,14170.7998046875
2021-10-11,14216.0
2021-10-12,14194.0
2021-10-13,14221.2001953125
2021-10-14,14219.7001953125
2021-10-15,14078.5
2021-10-18,14067.0
2021-10-19,14157.2001953125
2021-10-20,14116.7998046875
2021-10-21,14119.7998046875
2021-10-22,14175.0
2021-10-25,14116.0
2021-10-26,14193.5
2021-10-27,14175.7001953125
2021-10-28,14217.099609375
2021-10-29,14229.0
2021-11-01,14228.5
2021-11-02,14276.599609375
2021-11-03,14289.900390625
2021-11-04,14366.0
2021-11-05,14414.0
2021-11-08,14319.7998046875
2021-11-09,14252.0
2021-11-10,14290.0
2021-11-11,14302.400390625
2021-11-12,14261.7001953125
2021-11-15,14186.7001953125
2021-11-16,14185.400390625
2021-11-17,14274.2001953125
2021-11-18,14223.7998046875
2021-11-19,14204.7001953125
2021-11-22,14265.099609375
2021-11-23,14259.599609375
2021-11-24,14272.5
2021-11-25,14303.400390625
2021-11-26,14320.0
2021-11-29,14408.2001953125
2021-11-30,14377.0
2021-12-01,14333.0
2021-12-02,14376.0
2021-12-03,14443.7998046875
2021-12-06,14514.0
2021-12-07,14490.0
2021-12-08,14393.2998046875
2021-12-09,14335.0
2021-12-10,14297.400390625
2021-12-13,14351.900390625
2021-12-14,14324.7001953125
2021-12-15,14342.5
2021-12-16,14297.5
2021-12-17,14380.0
2021-12-20,14385.7001953125
2021-12-21,14388.7001953125
2021-12-22,14263.900390625
2021-12-23,14193.7998046875
2021-12-24,14167.7998046875
2021-12-27,14189.2998046875
2021-12-28,14220.0
2021-12-29,14238.2001953125
2021-12-30,14237.0
2021-12-31,14285.2001953125
2022-01-03,14215.0
2022-01-04,14283.599609375
2022-01-05,14385.5
2022-01-06,14446.5
2022-01-07,14408.0
2022-01-10,14318.5
2022-01-11,14313.0
2022-01-12,14277.0
2022-01-13,14298.900390625
2022-01-14,14276.0
2022-01-17,14314.5
2022-01-18,14349.7001953125
2022-01-19,14382.2998046875
2022-01-20,14362.7998046875
2022-01-21,14343.0
2022-01-24,14329.7001953125
2022-01-25,14365.0
2022-01-26,14330.5
2022-01-27,14366.400390625
2022-01-28,14389.2001953125
2022-01-31,14381.599609375
2022-02-01,14350.0
2022-02-02,14322.2998046875
2022-02-03,14363.7998046875
2022-02-04,14377.0
2022-02-07,14400.400390625
2022-02-08,14405.599609375
2022-02-09,14379.5
2022-02-10,14334.2001953125
2022-02-11,14328.0
2022-02-14,14344.7001953125
2022-02-15,14303.0
2022-02-16,14260.599609375
2022-02-17,14274.400390625
2022-02-18,14348.0
2022-02-21,14365.900390625
2022-02-22,14355.0
2022-02-23,14395.0
2022-02-24,14365.0
2022-02-25,14452.5
2022-02-28,14334.2001953125
2022-03-01,14360.0
2022-03-02,14425.0
2022-03-03,14387.5
2022-03-04,14358.400390625
2022-03-07,14381.7001953125
2022-03-08,14406.400390625
2022-03-09,14362.7001953125
2022-03-10,14251.0
2022-03-11,14275.0
2022-03-14,14325.5
2022-03-15,14347.5
2022-03-16,14305.2998046875
2022-03-17,14263.5
2022-03-18,14326.0
2022-03-21,14342.2998046875
2022-03-22,14345.0
2022-03-23,14345.5
2022-03-24,14389.0
2022-03-25,14337.099609375
2022-03-28,14334.0
2022-03-29,14373.0
2022-03-30,14334.0
2022-03-31,14327.5
2022-04-01,14351.0
2022-04-04,14361.0
2022-04-05,14322.2998046875
2022-04-06,14365.5
2022-04-07,14382.0
2022-04-08,14385.0
2022-04-11,14355.0
2022-04-12,14360.7001953125
2022-04-13,14364.2001953125
2022-04-14,14360.2001953125
2022-04-15,14383.900390625
2022-04-18,14337.0
2022-04-19,14353.7998046875
2022-04-20,14364.900390625
2022-04-21,14351.0
2022-04-22,14382.0
2022-04-25,14350.0
2022-04-26,14478.0
2022-04-27,14466.0
2022-04-28,14447.5
2022-04-29,14502.0
2022-05-02,14490.0
2022-05-03,14522.599609375
2022-05-04,14491.0
2022-05-05,14425.0
2022-05-06,14458.7001953125
2022-05-09,14490.0
2022-05-10,14552.2001953125
2022-05-11,14520.7998046875
2022-05-12,14543.400390625
2022-05-13,14632.099609375
2022-05-16,14606.0
2022-05-17,14645.0
2022-05-18,14630.599609375
2022-05-19,14740.0
2022-05-20,14626.7998046875
2022-05-23,14645.0
2022-05-24,14619.2001953125
2022-05-25,14635.7998046875
2022-05-26,14597.0
2022-05-27,14584.2001953125
2022-05-30,14570.0
2022-05-31,14538.400390625
2022-06-01,14543.900390625
2022-06-02,14531.5
2022-06-03,14426.7998046875
2022-06-06,14431.0
2022-06-07,14435.2001953125
2022-06-08,14458.7998046875
2022-06-09,14495.2998046875
2022-06-10,14611.7998046875
2022-06-13,14546.0
2022-06-14,14795.0
2022-06-15,14740.7998046875
2022-06-16,14681.0
2022-06-17,14776.099609375
2022-06-20,14816.0
2022-06-21,14827.7001953125
2022-06-22,14831.7001953125
2022-06-23,14843.0
2022-06-24,14841.7998046875
2022-06-27,14841.0
2022-06-28,14791.0
2022-06-29,14857.0
2022-06-30,14877.0
2022-07-01,14921.900390625
2022-07-04,14931.0
2022-07-05,15008.0
2022-07-06,15037.0
2022-07-07,15010.0
2022-07-08,14964.599609375
2022-07-11,14970.0
2022-07-12,14989.099609375
2022-07-13,15010.0
