Date,USDTHB,CNYTHB,JPYTHB,INRTHB,MYRTHB,REF_RATE,TARGET_RATE,USDTHB_RET,CNYTHB_RET,JPYTHB_RET,INRTHB_RET,MYRTHB_RET,IR_DIFF_LAGGED
2010-01-04,32.58599853515625,4.780178615459138,0.3523000980327059,0.5959826609545992,9.772672485412913,0.12,0.0,-0.5966321933828904,0.0,-0.1382052435067663,0.0,0.4831708994342385,-0.05
2010-01-05,33.183998107910156,4.867830209036823,0.3623300588484275,0.5959826609545992,9.778982306620742,0.12,0.0,1.8185071701378792,1.8170382462714727,2.8072197583411342,0.0,0.0645451394677819,-0.12
2010-01-06,32.96200180053711,4.834343298288252,0.3569015634987889,0.5959826609545992,9.755246175346635,0.12,0.0,-0.6712337592360159,-0.6902998322590546,-1.5095549933357155,0.0,-0.24302104357996554,-0.12
2010-01-07,32.948001861572266,4.832644202534305,0.35280010790132094,0.5959826609545992,9.785857074047632,0.1,0.0,-0.042481985730613694,-0.03515253891244492,-1.1558381286719424,0.0,0.3132978046212706,-0.12
2010-01-08,32.83300018310547,4.8159882115085235,0.3543384295864384,0.5959826609545992,9.764461159468032,0.11,0.0,-0.34965048283046113,-0.34525115800371187,0.43508422472981184,0.0,-0.21888056108474957,-0.1
2010-01-11,32.8849983215332,4.824322954561719,0.35708853426106874,0.5959826609545992,9.847576750126494,0.11,0.0,0.15824629618067826,0.17291444199911038,0.7731273940340379,0.0,0.8476027697624906,-0.11
2010-01-12,32.96799850463867,4.836428608103588,0.36196747740290325,0.5959826609545992,9.835614879356035,0.11,0.0,0.2520772965737635,0.2506152818327692,1.3570620198369807,0.0,-0.12154403074695545,-0.11
2010-01-13,32.777000427246094,4.808267788743962,0.3584810835103843,0.5959826609545992,9.825534265514056,0.11,0.0,-0.581028573510794,-0.5839665289290772,-0.9678473375236104,0.0,-0.10254349479808121,-0.11
2010-01-14,32.62799835205078,4.786269439927925,0.3575005090888663,0.5959826609545992,9.794668433048372,0.11,0.0,-0.4556298012320539,-0.4585606755131127,-0.2739106828258692,0.0,-0.3146334255839273,-0.11
2010-01-15,32.66899871826172,4.792283869550726,0.35998896659241564,0.5959826609545992,9.799621828663453,0.12,0.0,0.1255811857783811,0.1255811857783811,0.6936596468235013,0.0,0.05055958296461117,-0.11
2010-01-18,32.62799835205078,4.7864097215236905,0.35971553600564427,0.5959826609545992,9.782334151698374,0.12,0.0,-0.12558118577837568,-0.12265031149732808,-0.07598412930305612,0.0,-0.17656746316623884,-0.12
2010-01-19,32.6619987487793,4.791397457139007,0.35813988799222995,0.5959826609545992,9.798991649341287,0.13,0.0,0.10415194152801074,0.10415194152801074,-0.438988267305127,0.0,0.17013660699277375,-0.12
2010-01-20,32.75400161743164,4.804541735370305,0.359176255977929,0.5959826609545992,9.754020615467828,0.13,0.0,0.28128570624651694,0.27395518434224697,0.2889573071841284,0.0,-0.45999166328369484,-0.13
2010-01-21,32.797000885009766,4.810566807245866,0.3628267864146757,0.5959826609545992,9.736959672200816,0.12,0.0,0.1311933368034732,0.12532510969497518,1.0112316238660963,0.0,-0.17506505442559187,-0.13
2010-01-22,32.87699890136719,4.822795852209158,0.3660728181171323,0.5959826609545992,9.67454302286252,0.11,0.0,0.24362169560050886,0.2538895703322205,0.8906722245807926,0.0,-0.6430915259959891,-0.12
2010-01-25,32.457000732421875,4.761255379535991,0.3589780501439767,0.5959826609545992,9.691260230549355,0.12,0.0,-1.2857132793448638,-1.2842443554784682,-1.9571025257493158,0.0,0.17264671772692364,-0.11
2010-01-26,32.87300109863281,4.822492421712481,0.3667633839783391,0.5959826609545992,9.615362111629237,0.12,0.0,1.2735526626473739,1.2779525684803137,2.145566486353868,0.0,-0.7862432751077918,-0.12
2010-01-27,32.88999938964844,4.824702921073552,0.36564758760996463,0.5959826609545992,9.575242060898805,0.12,0.0,0.051695607767190586,0.045826778067871304,-0.3046915665888265,0.0,-0.4181224188678753,-0.12
