Date,USDMYR,CNYMYR,EURMYR,JPYMYR,SGDMYR,REF_RATE,TARGET_RATE,USDMYR_RET,CNYMYR_RET,EURMYR_RET,JPYMYR_RET,SGDMYR_RET,IR_DIFF_LAGGED
2012-03-13,3.026599884033203,0.47849867914631283,3.9855147570119698,0.03674708208979626,2.40817930487746,0.12,0.0,0.039655015285499695,-0.18509952490554493,0.3683206285453015,0.051798245956455616,0.03169666316858502,-0.12
2012-03-14,3.055500030517578,0.48295318709935714,3.9967298067640513,0.03683100366727783,2.4280833752675197,0.13,0.0,0.9503416385662551,0.9266277351654874,0.2810000881851257,0.22811578477430033,0.823122484715006,-0.12
2012-03-15,3.0490000247955322,0.48154525607753323,3.9705690898738624,0.036366891197221675,2.4028685762010764,0.14,0.0,-0.21295792021189783,-0.2919511237847754,-0.6567046434929901,-1.2681203209606884,-1.043894797305323,-0.13
2012-03-16,3.05430006980896,0.48257286397784904,3.994638084088649,0.036581950224531305,2.4165677421691507,0.15,0.0,0.1736780516616102,0.21317062050286167,0.6043550895307463,0.5896177270538216,0.5684981378893159,-0.14
2012-03-19,3.0450000762939453,0.48158284390699846,4.012439520160797,0.03648891776691774,2.422434487049148,0.15,0.0,-0.30495304377399723,-0.20536525598594843,0.4446432589010489,-0.25463638366179586,0.24247758015287185,-0.15
2012-03-20,3.0785999298095703,0.4872281586423431,4.0727607616258865,0.03692695008260373,2.4503342537801083,0.15,0.0,1.0973999177030025,1.1654241367056846,1.4921673823988961,1.1933047347967094,1.1451424477885819,-0.15
2012-03-21,3.079200029373169,0.48716122379374127,4.076142854377764,0.03681051970358366,2.4376186831677282,0.15,0.0,0.01949071322472076,-0.013738829653455072,0.08300731252804013,-0.31579731748054946,-0.5202832130353982,-0.15
2012-03-22,3.0896999835968018,0.4888920586821026,4.084203353608814,0.03713447681939821,2.4447696807336077,0.14,0.0,0.3404160982114794,0.35466029031337,0.19755293824782577,0.876216657545013,0.2929305145902762,-0.15
2012-03-23,3.073199987411499,0.4878017905632697,4.058100917501122,0.03724639325953968,2.4313289920656977,0.14,0.0,-0.535463359361133,-0.22325697505586511,-0.6411581944763396,0.3009282480300257,-0.5512900214153235,-0.14
2012-03-26,3.072000026702881,0.48727099318193595,4.080548619453907,0.03719623851223614,2.4399542758369877,0.14,0.0,-0.03905359373538518,-0.10887339747631161,0.5516335056416908,-0.1347473986305865,0.3541281551835617,-0.14
2012-03-27,3.053499937057495,0.4842213486173273,4.079492191325329,0.03679491914424867,2.429003238308865,0.14,0.0,-0.6040370909949908,-0.627828846545517,-0.02589271693555303,-1.084787199371525,-0.4498316513278917,-0.14
2012-03-28,3.061500072479248,0.48571338222267646,4.080585636244507,0.03686422551693036,2.434979738782518,0.13,0.0,0.2616562542475724,0.30765673911512753,0.02679986511962472,0.18818136825489587,0.2457452466224201,-0.14
2012-03-29,3.061000108718872,0.4857496697227699,4.0791580682220285,0.036954318157870404,2.4341948159365985,0.13,0.0,-0.016332012958457397,0.007470690735512391,-0.034990511681440795,0.24409228680725364,-0.03224048938470922,-0.13
2012-03-30,3.0592000484466553,0.48512526729459043,4.0729596134511326,0.03718352255123874,2.4301159252500457,0.09,0.0,-0.05882357693855005,-0.12862676550007,-0.15206983528554432,0.6183215519193048,-0.1677068698768129,-0.13
2012-04-02,3.0510001182556152,0.4846472947957693,4.075607949869664,0.03681670106353959,2.4351505368128734,0.15,0.0,-0.2684015217168867,-0.09857415155036388,0.06500127761592865,-0.9914145508155843,0.20696146446036703,-0.09
2012-04-03,3.0481998920440674,0.48417941456490765,4.064266643850004,0.03738287782461394,2.433498325492954,0.15,0.0,-0.0918227440834228,-0.0965869876862461,-0.2786606409721451,1.5261211944316233,-0.06787145387032299,-0.15
2012-04-04,3.0606000423431396,0.4861799633100795,4.047716862053932,0.036950379991367535,2.437365661705546,0.15,0.0,0.4059771956390945,0.412332095755887,-0.4080334913316284,-1.1636856140898288,0.15879470399520604,-0.15
2012-04-05,3.064500093460083,0.4867221802823489,4.027997058927326,0.037172489115804654,2.4352353644636566,0.15,0.0,0.12734654315968771,0.11146383672373031,-0.48837396951286055,0.5993016511348349,-0.08743984439436096,-0.15
2012-04-06,3.05649995803833,0.484336125505941,3.9933367425334154,0.03715206129519062,2.4269492881566035,0.12,0.0,-0.26139976833340234,-0.4914348735358405,-0.8642086957259114,-0.054969242371325056,-0.3408379122019537,-0.15
2012-04-09,3.053100109100342,0.4841195797058286,3.9931727792497895,0.03753965376076703,2.419830408562736,0.16,0.0,-0.1112953139834601,-0.04471981579661759,-0.0041060060894382204,1.0378552544569457,-0.2937573052042008,-0.12
2012-04-10,3.0631000995635986,0.4856898200370192,4.01612695883,0.03751822182294904,2.429489284448322,0.15,0.0,0.3270003934747768,0.32382480593977436,0.5731897463394865,-0.057107767129790564,0.3983605647882405,-0.16
2012-04-11,3.0645999908447266,0.48571200336518017,4.006536702632275,0.037978040270314324,2.427405841660987,0.16,0.0,0.04895446216209129,0.004567281557518813,-0.23907921783786848,1.218137482526181,-0.08579320166613276,-0.15
2012-04-12,3.0680999755859375,0.4864826079990721,4.025321311188236,0.037874035318346475,2.4417826992550298,0.15,0.0,0.11414173660413329,0.15852891720868817,0.4677533585171683,-0.27423116991723884,0.5905254747232437,-0.16
2012-04-13,3.053499937057495,0.484236727441261,4.027301438404777,0.037730136235551354,2.441823291122154,0.15,0.0,-0.4770016472731728,-0.46272583292071184,0.049179685129333094,-0.38066485910110115,0.0016623727305260492,-0.15
2012-04-16,3.0703001022338867,0.4874111115652994,4.008747929838705,0.0379508551830552,2.4582067390760525,0.15,0.0,0.548685692440312,0.6534045135402892,-0.4617577787889128,0.5832893284114039,0.6687105550356693,-0.15
2012-04-17,3.0648000240325928,0.48552824238190284,4.023103175429867,0.038128415293414826,2.4524286997830727,0.16,0.0,-0.17929877464327879,-0.38704807782789397,0.35745834150893524,0.46677743264147775,-0.2353276691557574,-0.15
2012-04-18,3.0606000423431396,0.4857863884916066,4.020228550788204,0.03775721853594682,2.4538983448389105,0.15,0.0,-0.13713332360769515,0.053153964241130766,-0.07147845847720345,-0.9783135471817894,0.05990815884984074,-0.16
2012-04-19,3.0629000663757324,0.4860897580844602,4.0184990741273054,0.03767404614272654,2.4485570330048385,0.13,0.0,0.07512122478712928,0.062429683818339854,-0.04302861766884026,-0.22052507612352412,-0.21790362322027562,-0.15
2012-04-20,3.0585999488830566,0.485260980777554,4.020770198978028,0.03747870829712653,2.445901669349551,0.12,0.0,-0.14049230382285205,-0.170644335740203,0.056500779709885485,-0.519843316327713,-0.10850490635585242,-0.13
2012-04-23,3.0625,0.4855407759108112,4.0439717918634415,0.03753063795670599,2.454516357288124,0.13,0.0,0.12742976514893167,0.05764207554769493,0.5753849762974822,0.13846185967339245,0.3515902833595405,-0.12
2012-04-24,3.0625,0.4856717073208726,4.027803562581539,0.037771336098157596,2.4549099322413412,0.14,0.0,0.0,0.02696246457190162,-0.400612013976583,0.6392899103456661,0.01603343978908702,-0.13
2012-04-25,3.0543999671936035,0.48441784736537896,4.031146887969442,0.03752795171518427,2.452939185744668,0.15,0.0,-0.2648412622200074,-0.2585041036001621,0.0829717368339854,-0.6464476294944318,-0.08030999141247791,-0.14
2012-04-26,2.997999906539917,0.4757597367214109,3.967182525223649,0.03687576622391155,2.4117124872661067,0.14,0.0,-1.8637794742383609,-1.8034883259361671,-1.5994771687168552,-1.7531440993291965,-1.6949902388966782,-0.15
2012-04-27,3.040299892425537,0.48295526030884284,4.0104208757228434,0.03750770982247149,2.448497835329515,0.13,0.0,1.4010790870583232,1.5011048589216678,1.0840040980761312,1.6991913712822964,1.513763728727561,-0.14
2012-04-30,3.0432000160217285,0.48272579118493447,4.029660816808473,0.037874300856419726,2.459151622855124,0.16,0.0,0.09534392568526942,-0.04752482776220997,0.4786015502613529,0.9726297312255381,0.43417136256885747,-0.13
2012-05-01,3.0234999656677246,0.48095890207300984,4.003045115434475,0.03783110891655263,2.4450104030972435,0.16,0.0,-0.6494509257710338,-0.366694854480963,-0.662685750016134,-0.11410530550711503,-0.576704394200383,-0.16
2012-05-02,3.0251998901367188,0.48114511904927126,4.0052957767275075,0.03771599457258126,2.449157847975155,0.15,0.0,0.0562079307710342,0.038710362808701604,0.0562079307710342,-0.3047487666514026,0.16948521824134624,-0.16
2012-05-03,3.0318000316619873,0.4819265752623912,3.986063657068968,0.03784026595420516,2.4440145884113,0.15,0.0,0.21793443033799476,0.16228415584012662,-0.4813237834557639,0.3289508845932731,-0.21022195824346962,-0.15
2012-05-04,3.0443999767303467,0.48411411001543053,4.005262443922959,0.0379553673043202,2.44962985457963,0.16,0.0,0.4147316780593366,0.4528874457080866,0.4804915616896658,0.3037152238040436,0.22949230162615328,-0.15
2012-05-07,3.0495998859405518,0.48475599102960976,3.9554337246654256,0.0382069189358917,2.4388995639765603,0.16,0.0,0.17065673086286168,0.1325009632141052,-1.2518847339486494,0.6605698402680295,-0.43899941750269167,-0.16
2012-05-08,3.052000045776367,0.48455211481883503,3.986415942378926,0.03818818963589878,2.4512087329635364,0.16,0.0,0.07867313447205364,-0.04206633836053688,0.7802307065741935,-0.049032721383090797,0.5034324083195388,-0.16
2012-05-09,3.0666000843048096,0.48612918763219753,3.9851853244350366,0.038399700236257106,2.455637402161613,0.15,0.0,0.477235509042762,0.3249417078571013,-0.030875050381364972,0.5523357241786263,0.18050985413618553,-0.16
2012-05-10,3.0638999938964844,0.48557797743604625,3.9636479249315926,0.03843808843416893,2.4470090378560188,0.15,0.0,-0.08808712334959455,-0.11345192771857864,-0.5419022272328028,0.09992010902444919,-0.3519883931931199,-0.15
2012-05-11,3.0690999031066895,0.48604773340375435,3.969861535769496,0.03842667087926836,2.450829249328069,0.15,0.0,0.1695715161760363,0.09669484845217406,0.1566422058031003,-0.02970816557945649,0.15599585052629827,-0.15
2012-05-14,3.073499917984009,0.48705310495767373,3.9647832674368715,0.03840434793033008,2.454284004632437,0.16,0.0,0.14326232403303815,0.2066326267547344,-0.12800242863931688,-0.05810921138959951,0.14086344990452615,-0.15
2012-05-15,3.0771000385284424,0.4867750748155475,3.9485436517394987,0.03853600622829958,2.4471925805444834,0.16,0.0,0.11706568403189092,-0.05710045271953639,-0.41043769986566486,0.34223504144993966,-0.2893588865590065,-0.16
2012-05-16,3.113300085067749,0.4927277145512497,3.9649772010699564,0.038758794937444184,2.4691093934536146,0.16,0.0,1.16956766808282,1.2154560627610806,0.41532898589867323,0.5764665223239224,0.8916034131273087,-0.16
2012-05-17,3.1106998920440674,0.49234736773148047,3.960152733707872,0.03871437400270708,2.4555571354351295,0.16,0.0,-0.08355376556924787,-0.07722189821076642,-0.12175113841020938,-0.11467438395166409,-0.5503841589960364,-0.16
2012-05-18,3.1301000118255615,0.4952141263353262,3.9747299368343647,0.039417944349460256,2.4601902064176815,0.16,0.0,0.6217210156013032,0.5805748145268103,0.3674211738443278,1.8010200629529616,0.1884992060090612,-0.16
2012-05-21,3.1301000118255615,0.4946194099841863,3.9980842084417816,0.039536441634696835,2.4594170893131166,0.16,0.0,0.0,-0.12016493700819175,0.5858493118947676,0.3001666664397435,-0.031430033515072626,-0.16
