Date,USDPHP,CNYPHP,JPYPHP,HKDPHP,SGDPHP,REF_RATE,TARGET_RATE,USDPHP_RET,CNYPHP_RET,JPYPHP_RET,HKDPHP_RET,SGDPHP_RET,IR_DIFF_LAGGED
2014-05-28,43.77000045776367,7.015435015030562,0.4292144462402504,5.646430521613146,34.84789513781015,0.09,0.0,0.4510926462603343,0.297103191790748,0.3696684222140315,0.4718573087175837,0.2023862477513038,-0.09
2014-05-29,43.86000061035156,7.0243435145907664,0.43114124803931014,5.656800244620815,34.93289767104428,0.09,0.0,0.20540952444537192,0.12690372197782668,0.4479089365480087,0.18348251276717975,0.2436274277102816,-0.09
2014-05-30,43.869998931884766,7.043994504888308,0.43128193477602794,5.6589291970601785,34.98656270312312,0.08,0.0,0.022793392519459763,0.2793649548483526,0.03262591747743009,0.03762819667005215,0.1535053111955651,-0.09
2014-06-02,43.755001068115234,7.0143802576766054,0.4294927294362032,5.644095260777313,34.88261084844021,0.09,0.0,-0.2624774431774181,-0.4213046175772401,-0.41572039489956886,-0.2624774431774181,-0.297561645860509,-0.08
2014-06-03,43.78499984741211,7.019189372980404,0.4275043998261671,5.64746955000842,34.83238131799184,0.1,0.0,0.0685373090185799,0.06853730901855772,-0.46402329945560505,0.05976654942150619,-0.14409967663809356,-0.09
2014-06-04,43.81499862670898,7.016462206610859,0.4272966475083598,5.6518564358643255,34.86928511897448,0.09,0.0,0.06849036756185171,-0.038860560030290765,-0.04860834519231574,0.07764863287963034,0.10589073781850963,-0.1
2014-06-05,43.875,7.030799490825561,0.4272942424043385,5.65945733695358,34.88177930444789,0.09,0.0,0.13684886211588645,0.2041293100675063,-0.0005628667587389554,0.13439468457816384,0.03582507510191399,-0.09
2014-06-06,43.79800033569336,7.011269884658504,0.4276188143618219,5.649685657222749,34.956181687454446,0.09,0.0,-0.1756519882049599,-0.2781586992189764,0.07593098982614732,-0.17281030344492193,0.21307154475419002,-0.09
2014-06-09,43.4119987487793,6.956493699949959,0.42361433769256535,5.600392168369608,34.691578329261795,0.09,0.0,-0.8852290142213066,-0.7843269279497744,-0.9408717695175111,-0.8763282365722628,-0.7598367304416456,-0.09
2014-06-10,43.58000183105469,6.994848110568238,0.4252537119780076,5.622355340010686,34.85842319163174,0.09,0.0,0.3862499770646331,0.5498325217079496,0.3862499770646331,0.3914050398787939,0.4797848419161179,-0.09
2014-06-11,43.65999984741211,7.0255048991575135,0.4267255563382755,5.632697896610488,34.94029890472959,0.09,0.0,0.18339760944716668,0.43731905219115563,0.345512122002526,0.18378517264263927,0.2346052999028314,-0.09
2014-06-12,43.70800018310547,7.029156765629873,0.42850980571672026,5.638818053431585,34.95912877465653,0.09,0.0,0.10988082709034984,0.051966623482543,0.4172540206520115,0.10859510734272208,0.05387703735942323,-0.09
2014-06-13,43.68299865722656,7.035998921058469,0.42952802328458267,5.635381454460452,35.00745136863501,0.1,0.0,-0.05721762399508064,0.09729228912541873,0.23733639972578505,-0.060963957133539914,0.13813052335223344,-0.09
2014-06-16,43.78499984741211,7.06266622383895,0.42940361700944835,5.648890173128058,35.00951646012085,0.1,0.0,0.23323098314147972,0.37829587849472746,-0.028967678024215838,0.23942573462641378,0.005898831527489913,-0.1
2014-06-17,43.775001525878906,7.041177653556214,0.429714345201072,5.647505399106984,35.00628015409152,0.1,0.0,-0.02283764600238471,-0.3047195799533216,0.07233656350831973,-0.024517095194765956,-0.009244502492673277,-0.1
2014-06-18,43.75400161743164,7.038026013273174,0.42823027458397084,5.645065639516964,34.91688608130327,0.1,0.0,-0.047983886702808815,-0.0447701505037167,-0.345959882046396,-0.043209993891314746,-0.2556924301486681,-0.1
2014-06-19,44.01300048828125,7.074453019535731,0.4319658528995219,5.678320182937704,35.247339345175185,0.1,0.0,0.5901981757439426,0.5162393804388957,0.8685465278592798,0.5873621114271146,0.9419492774253604,-0.1
2014-06-20,43.77999877929688,7.039490261456912,0.42951043508506526,5.64904669853711,35.04362336696729,0.1,0.0,-0.530799170758943,-0.49543673087426826,-0.5700503885989977,-0.5168641552200913,-0.5796379526423456,-0.1
2014-06-23,43.79800033569336,7.047711108729077,0.42911448987684625,5.650567421746392,35.05494527093371,0.1,0.0,0.041109769192989566,0.11671371749925276,-0.09222775271806882,0.026916374351816014,0.03230281098422062,-0.1
2014-06-24,43.729000091552734,7.035475979466733,0.42926277522869644,5.6419347430301565,35.030843244123886,0.1,0.0,-0.15766622435952515,-0.17375516300341418,0.034550158619828485,-0.15289225137032023,-0.06877864477408548,-0.1
2014-06-25,43.75400161743164,7.033161763623788,0.4293396138273282,5.6445412827105965,35.02365616515688,0.1,0.0,0.057157450181544285,-0.032898933160111665,0.017898529008617985,0.04618872570738808,-0.020518536433282424,-0.1
2014-06-26,43.85499954223633,7.045658896574432,0.43079566038852957,5.65796499023966,35.10731241382002,0.1,0.0,0.23056528030262227,0.17753100965720903,0.33856254839716543,0.2375351716972725,0.23857160406211939,-0.1
2014-06-27,43.755001068115234,7.041358140221581,0.43050267738546655,5.6448379360934995,35.0093228207184,0.1,0.0,-0.2282810566159912,-0.06105986065380052,-0.06803287583736813,-0.23227972979524944,-0.2795047325571889,-0.1
2014-06-30,43.6349983215332,7.028267530802982,0.4301430160802933,5.629486925527242,34.91610020368534,0.09,0.0,-0.2746374249859021,-0.18608331880446252,-0.08357941690540262,-0.2723182140170549,-0.2666345607383885,-0.1
2014-07-01,43.64500045776367,7.046562796878056,0.4308915002791067,5.631598409398406,35.008143401119945,0.1,0.0,0.02291965264468855,0.25997153717964194,0.17385699948717068,0.03750053983447414,0.26326563106352163,-0.09
2014-07-02,43.52299880981445,7.031179064214403,0.4286290960940791,5.615197111906961,34.949250088618186,0.1,0.0,-0.279923202639372,-0.21855406838576139,-0.5264351824682184,-0.29166190648832274,-0.168369127197511,-0.1
2014-07-03,43.54100036621094,7.022062273365663,0.4275851869122958,5.618338436237752,34.90680334456919,0.09,0.0,0.04135246904202645,-0.12974646786014024,-0.2438430938970315,0.0559276177871052,-0.12152633075271267,-0.1
2014-07-04,43.584999084472656,7.027571443497989,0.4265511739508668,5.623892649080639,34.952723060802114,0.09,0.0,0.10100021182976354,0.078424399179542,-0.24211906059437419,0.09880980479112361,0.1314630236107521,-0.09
2014-07-07,43.400001525878906,7.006667991278501,0.4250318408232304,5.600029139515521,34.8451655541034,0.1,0.0,-0.4253557193120222,-0.2978924191042543,-0.35682598486585687,-0.4252265112396765,-0.3081972649025795,-0.09
2014-07-08,43.41899871826172,7.010074414866344,0.42651274476078704,5.602567270500607,34.8374811835974,0.09,0.0,0.04376275385015665,0.04860506894116,0.34781629889443016,0.045313263740288476,-0.0220553348556939,-0.1
2014-07-09,43.310001373291016,6.995073902248347,0.4268677485127155,5.588610778132149,34.85237376768373,0.09,0.0,-0.2513516868420588,-0.2142143448182573,0.08319941109619845,-0.24941966865518148,0.04273960484906382,-0.09
2014-07-10,43.209999084472656,6.980726608351903,0.425567513921287,5.575620288041308,34.81420434217395,0.09,0.0,-0.23116581789560658,-0.20531630979736484,-0.30506377600803397,-0.2327163577419418,-0.109577448367932,-0.09
2014-07-11,43.30799865722656,6.993282253978,0.427593968226109,5.588402899287484,34.87798727647059,0.09,0.0,0.22654156874622952,0.17970002922608827,0.4750467896480557,0.22899660127231103,0.18304188926653422,-0.09
2014-07-14,43.375,7.00319664735816,0.42788792369311146,5.597012497234227,34.94432930443612,0.09,0.0,0.15458938235773761,0.14166984579848435,0.06872278217653047,0.15394331532311126,0.19003107080548934,-0.09
2014-07-15,43.41400146484375,7.006665453814497,0.4276399024862343,5.6020741130159255,34.98477150143437,0.09,0.0,0.08987652078226163,0.04951949565487693,-0.05798086426553114,0.09039337407603049,0.11566629926900907,-0.09
2014-07-16,43.56800079345703,7.029364491002872,0.4285657999606748,5.62196047159415,35.03067383520515,0.09,0.0,0.35409506684801006,0.3234398482495295,0.2162792966024089,0.3543534944966776,0.13112061239226672,-0.09
2014-07-17,43.51399993896485,7.0251859176140234,0.4281609870603575,5.614289623618445,35.03655370023333,0.09,0.0,-0.12402301499706367,-0.059462215303695436,-0.09450222324715278,-0.13653752991260495,0.016783495647813958,-0.09
2014-07-18,43.50699996948242,7.02428237308439,0.4297836464163515,5.613516669704937,34.984158053863986,0.09,0.0,-0.01608800060880317,-0.012862330618976164,0.3782671346168832,-0.013768565194955014,-0.14965759369236376,-0.09
2014-07-21,43.39699935913086,7.001774714367,0.42823170443420366,5.599136032334066,34.97473269637069,0.1,0.0,-0.25315444616652494,-0.32094091584973594,-0.3617519600458598,-0.2565074588133337,-0.0269454173708318,-0.09
2014-07-22,43.22700119018555,6.97288443838468,0.4263017804704206,5.576519238321331,34.87117199230749,0.09,0.0,-0.3924971973312691,-0.41346721697269745,-0.4516914267607648,-0.40475165601325913,-0.296540736108785,-0.1
2014-07-23,43.16600036621094,6.970127802833181,0.42540652258712786,5.568958456459062,34.824772474532466,0.09,0.0,-0.14121707317285453,-0.03954146406423553,-0.21022648477094374,-0.13567445432340555,-0.13314842057144113,-0.09
2014-07-24,43.22999954223633,6.985199155487842,0.4258274327394675,5.577920658434229,34.942934366282685,0.09,0.0,0.14815312699518116,0.21599434479905008,0.09889412517208399,0.16080202923067058,0.33872979371435796,-0.09
2014-07-25,43.34000015258789,7.00761557828928,0.42590408060887,5.592344792943636,34.945693217255965,0.09,0.0,0.2541311538417775,0.320399325001795,0.0179981293184985,0.25825961951164356,0.007894992562019068,-0.09
2014-07-28,43.22499847412109,6.99241258365014,0.4248198826598842,5.577671051674622,34.82236279095138,0.09,0.0,-0.2657003360419165,-0.21718528619027927,-0.25488844390975707,-0.2627346265957004,-0.35354447815707196,-0.09
2014-07-29,43.34000015258789,7.0157833684133175,0.42569493362029426,5.592554006050184,34.90320000322571,0.09,0.0,0.26570033604190896,0.3336733227737576,0.2057697884660343,0.2664756189879056,0.23187263107889433,-0.09
2014-07-30,43.34000015258789,7.023742248739536,0.4245856193576572,5.592604591174176,34.87960270734483,0.09,0.0,0.0,0.11337820658363282,-0.2609291458307351,0.0009045043671465733,-0.06763069370597397,-0.09
2014-07-31,43.3120002746582,7.0294571834049675,0.4211590997373482,5.588940927394594,34.798257823869726,0.08,0.0,-0.06462604155969073,0.08133286669791365,-0.8103008606121405,-0.06553054592683531,-0.23348857100530634,-0.09
2014-08-01,43.50299835205078,7.057592165760478,0.42329208295092824,5.6135653841333175,34.87046515281179,0.09,0.0,0.440012413925615,0.399445179291329,0.5051772781002316,0.4396247717012802,0.20728772313335078,-0.08
2014-08-04,43.60499954223633,7.067490181627525,0.42515330126046463,5.626640228697539,34.97549637231723,0.09,0.0,0.2341948828396502,0.14014810312203513,0.4387368544211134,0.23264432896884946,0.3007512428218776,-0.09
