Date,USDEUR,CNYEUR,GBPEUR,CHFEUR,TRYEUR,REF_RATE,TARGET_RATE,USDEUR_RET,CNYEUR_RET,GBPEUR_RET,CHFEUR_RET,TRYEUR_RET,IR_DIFF_LAGGED
2013-12-23,0.7310800131215343,0.12061240320044726,1.1939703691773629,0.8165298821036818,0.3497823049815923,0.09,0.0,-0.16537596963130888,-0.16702800763262274,-0.3680983042675445,0.16356394514922484,-1.0414071459011902,-0.09
2013-12-24,0.7299299899254686,0.12044651399350252,1.1934565840603824,0.8169059581601729,0.3480481278187137,0.08,0.0,-0.15742855027452107,-0.13763376610402975,-0.04304090847390273,0.04604724028528793,-0.4970206661408162,-0.09
2013-12-25,0.7308900014472106,0.1205790633849263,1.1965326017528064,0.8161717757040184,0.3520240696399304,0.08,0.0,0.1314346278958045,0.10998783301583137,0.25740864512167416,-0.08991396923645727,1.135878437742879,-0.08
2013-12-26,0.7316099939682308,0.12069784462924057,1.1964773805167228,0.816255694980881,0.3491688563216417,0.08,0.0,0.09846052395807142,0.09846052395807142,-0.00461521151207658,0.01028153206724665,-0.8143918722454114,-0.08
2013-12-27,0.7301299881854243,0.12045367969232569,1.1986046371557004,0.8147408290299671,0.3440714699540189,0.08,0.0,-0.20249925521882403,-0.20249925521882403,0.1776354365027707,-0.18575960944371706,-1.4706236908544952,-0.08
2013-12-30,0.727259990820612,0.12003564801941663,1.1986945640995765,0.8158626962881447,0.3374756382718642,0.08,0.0,-0.3938549209401402,-0.3476512641280197,0.007502354639012329,0.1376014975770779,-1.9356072479115205,-0.08
2013-12-31,0.7241100018429456,0.11965200913182329,1.194428002760534,0.8161744855222586,0.34147113284805564,0.07,0.0,-0.4340717996860025,-0.32011595403959703,-0.3565689378886466,0.038208594924438184,1.1769820169276823,-0.08
2014-01-01,0.7275400434584337,0.12037392878061216,1.2050951344906173,0.8149974135254936,0.33876099098800555,0.07,0.0,0.47257229936735035,0.6015365105386563,0.8891101598996198,-0.14432227550776391,-0.7968327589761346,-0.07
2014-01-02,0.7263899882520044,0.12018364830772654,1.2044070699951759,0.8147952791477305,0.3384224733378996,0.08,0.0,-0.15819955860336202,-0.15819955860337315,-0.057112586397594076,-0.02480491901923583,-0.09997812886361768,-0.07
2014-01-03,0.7317099934414298,0.1211300012302932,1.2035099297485459,0.8137887238494981,0.33740034860489204,0.08,0.0,0.7297207137206508,0.7843383711649707,-0.07451588142264327,-0.12361111548996669,-0.30248327791189145,-0.08
2014-01-06,0.7355100209922563,0.12174294626274214,1.2071988831719822,0.812691304303406,0.33818106690671546,0.08,0.0,0.5179913046636553,0.5047464858508436,0.30604743991040184,-0.13494413624876012,0.23112496330994486,-0.08
2014-01-07,0.7335699627496246,0.12139771713781702,1.204370476351298,0.8116866754353436,0.3381161185941835,0.07,0.0,-0.2641189577018819,-0.28397500615147725,-0.23456991659071003,-0.12369399347753529,-0.019207033275921687,-0.08
2014-01-08,0.7344099988785038,0.12156690381193079,1.2044444693471272,0.8076474744156911,0.3390674706308068,0.07,0.0,0.1144479138039064,0.139268590462477,0.006143518495250983,-0.498872872794828,0.2809733365189011,-0.07
2014-01-09,0.7368100317653833,0.1219621693551263,1.2118386987830956,0.8083489306275612,0.3374491191247384,0.07,0.0,0.3262645920922661,0.32461495060708545,0.6120352626719936,0.08681408618689093,-0.4784375187874188,-0.07
2014-01-10,0.734909987060284,0.1215731973176154,1.211064026625853,0.8104164801432718,0.3375838828097833,0.07,0.0,-0.2582075036617538,-0.3194380952411593,-0.06394579324344979,0.25544784021769235,0.03992802913310654,-0.07
2014-01-13,0.7314299744924874,0.12105358375742727,1.2064425695571055,0.8108979671535426,0.33803812689033713,0.07,0.0,-0.4746537900696646,-0.4283239898698109,-0.38233299596294806,0.059394650461319955,0.13446694822746263,-0.07
2014-01-14,0.7315299885499611,0.12124873583163624,1.19897394396719,0.8135342198317762,0.33580604451210955,0.07,0.0,0.01367283591569043,0.1610815090314592,-0.6209859746583832,0.32457556723502784,-0.6624945756820677,-0.07
2014-01-15,0.7316099939682308,0.12130421843165252,1.2023369006474471,0.8101993314354703,0.33529793436634103,0.07,0.0,0.010936126318093395,0.04574885608174478,0.28009359024881436,-0.41076851344906085,-0.1514251915797925,-0.07
2014-01-16,0.7353300110887583,0.12182406204561819,1.2031316757173725,0.8087659489996452,0.33590977706338726,0.07,0.0,0.5071816273284452,0.4276297312111084,0.06608068853240003,-0.17707394070524843,0.1823110360903598,-0.07
2014-01-17,0.7343199948247673,0.12145952056538621,1.2008308034189799,0.8116006307042261,0.33283324418839383,0.07,0.0,-0.13744992602880918,-0.29968463071049,-0.19142337045193417,0.3498818886875962,-0.9201006909249145,-0.07
2014-01-20,0.7392299717168975,0.12238299171931562,1.2136630428987558,0.811092775286,0.33100789198136804,0.07,0.0,0.6664171796130666,0.7574360683103174,1.0629441296795055,-0.0625941330546964,-0.5499378414311898,-0.07
2014-01-21,0.7380600299865746,0.12213874960891469,1.212199842808479,0.8102892083666923,0.32968682007147754,0.07,0.0,-0.15839029216534,-0.19977134982124486,-0.12063338586365208,-0.09912124264383054,-0.3999044176917394,-0.07
2014-01-22,0.7375100325481402,0.12209218523966087,1.215068291661791,0.8101834771597715,0.3275973180816834,0.07,0.0,-0.07454711611054655,-0.038131426591720696,0.23635214815331526,-0.013049427863263017,-0.63580083783653,-0.07
2014-01-23,0.7384300326635657,0.12223032371701273,1.22299155514875,0.8094867813415871,0.32698925478619,0.07,0.0,0.1246663406276743,0.11307880936665168,0.6499669309558822,-0.08602934547899677,-0.1857855005274227,-0.07
2014-01-24,0.730510019793227,0.12090933448940357,1.2151876202678675,0.8134674017809873,0.3189623891740761,0.07,0.0,-1.078340753675806,-1.086620122145461,-0.6401466807026779,0.49054107170115585,-2.485411681808066,-0.07
2014-01-27,0.7305700140686369,0.12097733467093702,1.204745957204659,0.8173752489852646,0.3135803046704914,0.07,0.0,0.00821231883992339,0.05622482922343489,-0.8629764024940243,0.47924362069842913,-1.7017711038603758,-0.07
2014-01-28,0.7312800046725998,0.12111095096793674,1.2120930544767603,0.8158056065610267,0.32076921687888454,0.07,0.0,0.09713591007094058,0.11038643213561755,0.6079941501373175,-0.19221911672582634,2.266643150847423,-0.07
