Date,USDEUR_RET,CNYEUR_RET,GBPEUR_RET,CHFEUR_RET,TRYEUR_RET
2010-03-16,-0.6655721326008134,-0.6168841928052382,0.5399992838032615,-0.05289786224874555,-0.4711489866768393
2010-03-17,0.22143784452944895,0.1594225309556205,0.7515571386718285,0.31123084696494446,0.9397485387751756
2010-03-18,0.9094421161701568,0.9143405533770452,0.4890917334667862,0.6558512899964356,-0.23613098884469386
2010-03-19,0.5674542232874589,0.652298346878509,-0.9899653154238232,0.27422562258209915,-0.08214148434898727
2010-03-22,-0.22225100965765623,-0.17658683892040378,0.37575261592835085,0.07675213288636824,-0.40470734958263255
2010-03-23,0.7326482010404728,0.7220330508491974,0.157177420504822,0.8067268598070966,0.5698014150403259
2010-03-24,1.022363230813212,1.0704418042047832,0.204052440318486,-0.30091040527784896,-0.032035246998032285
2010-03-25,0.1798023411005361,0.2575595649736339,-0.18306995368124612,0.22307522582396655,0.3995108632610287
2010-03-26,-0.7707804989096066,-0.7451442211509708,-0.4138692821309384,-0.08906046751634107,-0.4685937004889413
2010-03-29,-0.5284100879331978,-0.5812003430349286,0.03333582031877277,-0.28362379587469105,-0.12014429999061343
2010-03-30,0.4237636731491576,0.387956593711137,1.0369057844360356,0.12074968542780848,0.2952079724486406
2010-03-31,-0.6234800130961451,-0.5907659429948298,0.10119150119016404,0.5392175870992565,-0.1523348440401412
2010-04-01,-0.5608017460515231,-0.613481737599161,0.14926281609011488,-0.606215635705536,-0.6465380481236647
2010-04-02,0.5837583715019437,0.5366734198144586,0.0469357154694691,-0.02722524237900147,0.6695027518549015
2010-04-05,0.11742507574594722,0.15861496045679688,0.6940128360466769,0.009889389680605992,0.3984289565786121
2010-04-06,0.648069665084883,0.6661127685204857,0.4707740852703323,0.04765846568259296,0.5444362270549546
2010-04-07,0.3999225824925793,0.45984815241243926,0.21074539424542812,-0.031381381443321005,0.3698626987892242
2010-04-08,-0.0948154873594455,-0.060984221235486157,0.1738060891007914,-0.07947614977531202,-0.34405035354776914
2010-04-09,-1.0408942663759797,-1.014758094098821,-0.4738153583191301,-0.39336788972042963,-0.8818423247175616
2010-04-12,-0.7017983271068924,-0.8163678993942141,-0.6756640407754313,-0.07629955255661772,-0.8713709672904082
2010-04-13,-0.09249428923987645,-0.15808908649927766,-0.06790172746649162,0.36431563113197263,-0.09858488147733602
2010-04-14,-0.347625660301226,-0.35682079938432903,0.2647455852309502,-0.06443478788672194,0.2592224065626198
2010-04-15,0.6017827303584117,0.5758587660953167,0.5584727431537607,0.11554821247388604,0.6389724386724654
2010-04-16,0.5171809284392276,0.5569778810257366,-0.14102999962015841,0.04927061548966034,-0.2452703077567061
2010-04-19,0.12416783781396414,0.16838521525983635,-0.06309956705328207,-0.030889585324226736,-0.39700167779556395
2010-04-20,0.38767138891544206,0.4020641562200253,0.5734102639874047,-0.1251424135628936,0.8148035306941434
2010-04-21,0.3366569931284088,0.3499083029234815,0.6582735492180496,0.1674571981457082,0.34952757742819796
2010-04-22,0.8997571964234872,0.9368815671876949,0.6442262780876143,-0.01758983239839405,0.16564224034487685
2010-04-23,-0.8555801171260566,-0.8071410547878373,-0.8033010259047062,-0.12803903895670976,-0.8364984138520981
2010-04-26,-0.12856772942976927,-0.184648136836143,0.4282759044189696,-0.06575757475439545,0.41597542946406224
2010-04-27,1.7350595323902362,1.7355556505506542,0.30069018967659494,0.1815021899075419,-0.5507374554779163
2010-04-28,-0.31923755003050786,-0.16256124106543773,-0.6039678002196804,-0.056267329541912256,-0.04373724464792794
2010-04-29,-0.3786042540338844,-0.4028209598920786,0.6145917275146635,-0.10212913237168592,0.436973473244601
2010-04-30,-0.26427934941215014,-0.29812731226186295,-0.6290921133979486,0.28840394639285205,-1.0234085559470494
2010-05-03,0.7406060624911582,0.7323960546769187,0.4076243986907876,-0.17097172617796136,0.8575439197201729
2010-05-04,1.8039068609863749,1.8410468633574646,1.0050000050725654,0.019442529795271894,-0.46357883847920056
2010-05-05,1.1561530236906623,1.2857162242356677,0.9581747598177062,-0.020752880706799554,0.19890532121219823
2010-05-06,1.430129892644341,1.5332088679450244,-0.13232747909108036,1.786970429659988,-2.122063579756613
2010-05-07,-0.9698510652536108,-0.8360378794197494,-1.5153518226971836,-0.5971889925725444,1.2948501223034312
2010-05-10,-0.18130244848812063,-0.2586695460600216,0.3508199812168413,-0.1183955832502299,2.270364168885348
2010-05-11,1.1751436422304105,1.1391539538671547,1.5712589657440177,0.9931157699094773,0.0230266311579288
2010-05-12,-0.07200971762974646,0.016889545347706814,-0.6359231249473208,0.10490343562086935,0.35734104579826886
2010-05-13,0.7780520819727055,0.7793483608641237,-0.73713044406756,0.1760131376769335,0.42984905043543087
2010-05-14,1.4541713473336442,1.5286545554745177,0.9338064206666116,0.06799843827042601,-0.3798221817888703
2010-05-17,-0.2660914259433621,-0.16490332430431082,-0.6650855731065086,-0.09970073945700479,-0.904259538075824
2010-05-18,1.7420541411739308,1.7396656243912703,0.4672633893411857,0.180262158192868,-0.13910109568075651
2010-05-19,-1.7457670512705736,-1.6195843685047533,-0.910209848098006,-1.937518510163123,-3.0580463917530634
2010-05-20,-0.6877180708703395,-0.8178898286608346,-1.1623408082959323,-0.5177636915357815,-1.510963000634436
2010-05-21,-0.7037874568230316,-0.7430865203379693,0.21585617477646943,-0.5653622774236283,1.3446323090754309
2010-05-24,1.7428508509895726,1.6858186839903182,1.2444983028931265,0.7077682185483831,2.006936853186073
2010-05-25,0.03210974880905534,0.08816859329341731,0.0739057153747735,0.17034798386550856,-0.15432411742842977
2010-05-26,1.4110199104891803,1.4661792500119297,1.195028075432493,1.152099932327615,1.304023171201242
2010-05-27,-1.4270760736886778,-1.351208033907165,-0.20709480202862016,-0.8222915418266828,0.52810401029456
2010-05-28,0.6007743200723119,0.4999979708363282,-0.14051509328552933,0.05595054286663099,-0.0942301023928937
2010-05-31,-0.11297805807935755,-0.04233932150858704,0.3636548934928121,0.11381347914153088,-0.9640702808200852
2010-06-01,0.44750543297383893,0.4339896561390766,1.4413808982113407,0.5051475134775064,-0.5646845842290904
2010-06-02,-0.04894631085020672,-0.052294905378351055,-0.16475163424647463,-0.020270320353204002,0.22309668676053107
2010-06-03,0.5699372486833656,0.5849812814940023,0.4601236764547841,0.49273465213138307,-0.1285142032114082
2010-06-04,1.6438877880181613,1.7078536310803125,0.43369196540958704,1.1396405935587055,0.26128074881496144
2010-06-07,0.40262069806114265,0.5058355569415435,0.5140094065632528,0.39418558046222,-0.0036072367319133214
2010-06-08,-0.4109951497747057,-0.3560422399762714,-0.584530970776637,0.5277632471157795,0.3659496770781794
2010-06-09,-0.16655661095445282,-0.18948475722002706,0.516306825594633,0.28435338897184526,-0.41338746360131456
2010-06-10,-0.9712600726572576,-0.984334648363038,0.1258368944931441,-0.5106227639160629,0.4184499485605872
2010-06-11,-0.04117173657362781,-0.163636588397269,-1.110617072963949,-0.49389459316624595,-0.10939540152634564
2010-06-14,-0.8552695671447483,-0.8824844132618882,0.4011488386210329,-0.3006505128668066,-1.0127731883671396
2010-06-15,-0.8232084215862636,-0.8909394287487683,-0.39049963011039446,-0.028838399606439403,0.0020589245070101736
2010-06-16,0.05788409597696987,-0.010495836770955898,-0.3748246954989004,0.34502501650658834,0.3878243436197074
2010-06-17,-0.5679618852154669,-0.5101318446327398,-0.0271606363588839,1.148485607533104,-0.65428001405916
2010-06-18,-0.08794776975883663,-0.11683511362070478,0.00691820017853391,0.2702120011125606,0.6159810164434795
2010-06-21,0.622665762313672,1.0767456667141717,0.1492263978799264,0.44234318735523115,0.3762921111858559
2010-06-22,0.3332092183001417,0.19655330073113558,0.7399397568763394,0.6647364673893357,-0.2012405817108727
2010-06-23,-0.35784942161648703,-0.31923471820822236,0.6355678890555485,-0.031107703898585883,-0.5453881456151028
2010-06-24,-0.14916322559753695,-0.03534342612584341,-0.3898616203820112,0.16987825446292598,-0.36321165446811954
2010-06-25,-0.28788196091727875,-0.1609268374949334,0.6181064213987613,0.6050365586156429,0.1322050316748985
2010-06-28,0.7789398795184045,0.7385752088107413,0.9840787592051472,1.3301768682972945,0.7783956555398995
2010-06-29,0.7412309622866203,0.7257155624490378,0.4397000786957193,1.3074403391613532,-0.4157617228807873
2010-06-30,-0.3577106199264035,-0.051289647634868464,-1.0851432003215105,0.1518742685508427,0.41562649324797796
2010-07-01,-2.2434959929625538,-2.2326657858482353,-0.772674553789017,-0.5408547552233685,-1.9177144214124033
2010-07-02,-0.5065846928549164,-0.5390204281343658,-0.24842822057556113,-0.5156193382535589,1.1263502901079565
2010-07-05,0.27116938579534994,0.15883776059270738,-0.20967694335626516,0.1440232946841101,0.32870669651253437
2010-07-06,-0.6919288695354942,-0.7403179506193223,-0.6132119108814452,-0.24783618662849238,-0.20588878472075103
2010-07-07,-0.07197730453447389,-0.0918644246384841,0.15544630774573873,0.7013371568321258,0.4305076950895642
2010-07-08,-0.4812213760013924,-0.45280588514250264,-0.6359286171943064,-0.194405869521047,-0.16997021977289076
2010-07-09,0.3952752093029967,0.38713179833500744,-0.18046511844036836,-0.34640124103965414,0.4554625909507729
2010-07-12,0.42771603033141103,0.48848086059658685,0.13582494405396248,0.15992479927879405,0.17661110368375343
2010-07-13,-1.033933500313662,-1.0053134733578462,0.03242423410453676,-0.3829429442662645,-0.45390784992078037
2010-07-14,-0.15403690622999386,-0.24302664702546162,0.3910828825016787,0.0990772011644872,0.2553687583775015
2010-07-15,-1.4656530180525538,-1.5197846314327892,-0.32629795244798093,-0.494702771036283,-1.0815401821459336
2010-07-16,-0.02586043942033177,-0.12919683455926403,-0.9114507643483584,-0.8201730748291021,-0.2230468844583091
2010-07-19,-0.05821452256835277,-0.13315752320971824,-0.591002674535897,-0.529973450140224,0.3720756924885648
2010-07-20,0.35907910792182557,0.35624909373212044,0.7633771419420847,0.6428709385858137,1.0526918608344795
2010-07-21,0.9750962757509924,1.0024385262843687,0.29711023073760484,1.0996987309788266,0.695686370481303
2010-07-22,-1.0524922553194362,-0.9696438409708328,-0.47382349605611507,-0.2933133843186315,-0.2716103852747463
2010-07-23,-0.07744690481291933,-0.17255047544167168,1.0096941116882838,-1.1055014427501504,-0.18437828888658903
2010-07-26,-0.6633442012646301,-0.678066723661545,-0.3339482070515254,-0.25654216471892516,-0.20940054559180415
2010-07-27,0.06237988062238366,0.03988407375811507,0.6932590948056774,-1.129050079585549,0.15080208011344265
2010-07-28,-0.0103962909284082,-0.01767799426081747,0.02858313969626147,0.29274024059373477,-0.4395234883486825
2010-07-29,-0.6582753168812039,-0.6404251754620147,-0.5412448515402914,0.8828705434016686,-0.6599021495165519
2010-07-30,0.2990430175223809,0.2764942503204795,0.782625120397098,0.20895706574155257,0.8938118922930454
2010-08-02,-1.0446432862118091,-1.0101140186092978,0.23422933263573795,-0.9066291963260978,-0.3177411327183068
2010-08-03,-0.3722536109771824,-0.4409117997849062,-0.0204723428597711,-0.4355562634198792,-0.21700452961043482
2010-08-04,0,-0.03384014473284751,0,-0.04776919412037352,0.11406305474659151
2010-08-05,0.5078681511794964,0.5156207629156616,0.16879479891048182,-0.8783082623770737,0.15196710045952644
2010-08-06,-0.17646474237552898,-0.11470677259297919,-0.17964532068445624,0.45892465708503744,-0.2716553098356068
2010-08-09,-0.7887125187317376,-0.7501775246217322,-0.2453362536291707,-0.06225036411227811,0.16846399555589736
2010-08-10,0.420268878135328,0.40413141636157685,-0.03088917877529363,-0.6161197193071937,0.2188652704415306
2010-08-11,0.34075531868808406,0.26081094693840984,0.03741019335272964,0.32572203208696093,-0.06033125786017629
2010-08-12,2.6195188179466267,2.6291862997541506,1.1898792053722178,1.4245762051343105,0.8871514672068057
2010-08-13,0.11039674017040516,0.14821364905523782,-0.17838114282006146,1.0519713212906765,0.22531215137382432
2010-08-16,0.46081427912335293,0.30700841437846,0.5590610302091528,0.43387810002952554,0.4176489731799592
2010-08-17,-0.3210556860275023,-0.4167853765434197,-0.04606879781859163,0.7591795185825763,-0.23785430798176677
2010-08-18,-0.5292525997281573,-0.38741269127043654,-0.9648185765827192,-0.8832036461257825,-0.022911265021582417
2010-08-19,0.18272053315097175,0.18690085407881732,0.31677723695096555,0.32744352740888455,-0.3396413339931201
2010-08-20,0.3772696330060448,0.391614343117694,0.23698368029383063,1.3472789534222869,-0.6486108792322975
2010-08-23,0.7680836874902012,0.7863465948988863,0.5626762449874052,0.5658099545144857,0.24578495892665725
2010-08-24,0.5918087112024446,0.5165744387015825,0.2767386701071189,0.07407015103004728,-0.5959547287269371
2010-08-25,0.01642736980887279,0.10173924846267396,-0.5352663111238906,1.005619975854518,-0.22503875393680162
2010-08-26,-0.2453840014940128,-0.27588007843987156,0.151464295031975,0.07164048237851542,0.276883055384522
2010-08-27,-0.33488892934487746,-0.36637228885016326,-0.02652057770286306,0.21901110453334144,-0.09791167102380725
2010-08-30,-0.37299821012287465,-0.36871067041783345,-0.28294049800634097,-0.7079467288989079,0.2894827030312465
2010-08-31,0.6926953201296895,0.5863474804496739,0.25405015846222667,1.0753091968344364,-0.11181138006733549
2010-09-01,-0.16860217365178665,-0.20452679573633978,-0.922045463786222,0.964934295563117,-0.2203636933134719
2010-09-02,-0.90744720938959,-0.9540276169331007,-0.26992754111604556,-0.8827705392898794,-0.09330032263774946
2010-09-03,-0.17940314883815991,-0.1805501820925139,-0.5171496207478896,0.08836647443984978,0.1641656696347145
2010-09-06,-0.529824123792068,-0.5039464495956296,-0.1797238588335648,-0.8241352291974833,0.26019592366253835
2010-09-07,0.19965677967686848,0.4012122876990793,-0.15659926578795536,0.8129266184283382,-0.0840955139924219
2010-09-08,1.4905775134682249,1.4608925254821523,1.1892868690354603,1.462245301648821,0.6200131349887701
2010-09-09,-0.4256166238409761,-0.39604061284618286,0.3865512632467674,-0.3484444077622799,-0.5755629236620854
2010-09-10,0.3063653161283122,0.4809885331827197,-0.0041752370630073,-0.049665179534160234,0.7189506529672383
2010-09-13,-0.1880320797689399,0.029176902863414927,-0.5452715761413066,-0.5742264485379663,0.6084080191995085
2010-09-14,-1.2116094124892314,-1.0480113652657306,-0.8404839136834121,-0.02573449199172005,-1.7752621087466836
2010-09-15,-0.9259067637498456,-0.803163652359022,-0.2416584197025844,0.3452152612892042,-0.37495190551488045
2010-09-16,-0.17944556937578576,-0.14454202673692776,0.4626142437200516,-0.8197946386707679,0.010842027226090623
2010-09-17,-0.4670317385591539,-0.2549794100235617,-0.5045460695076728,-1.7882783258419774,-0.7908332609328308
2010-09-20,0.2455299340798378,0.19022418550572304,0.35967648194568475,0.7872588731907332,0.7652331295760155
2010-09-21,-0.17624675229668427,0.033568989611389016,-0.8032446638837775,0.2715291393885473,0.0724297719936296
2010-09-22,-1.4438189232467982,-1.3352747165770884,-1.0028324182317578,-0.7095706170137874,-0.8953978801248239
2010-09-23,-1.0059428719971988,-1.0680942959744564,-0.8199314654251502,0.02786594437763436,-0.19414150922531048
2010-09-24,0.5382034059724411,0.45622677123112293,0.7480884755435867,0.6382158004942927,0.8251751781482364
2010-09-27,-1.1938324449518418,-1.1588168704605433,-0.2280729807168815,-1.1315303167760637,-0.2782775668627324
2010-09-28,0.29744172808687713,0.3834335796214151,0.16455274496055683,0.14897319819428123,0.9984935760255894
2010-09-29,-0.9763951553616964,-0.9260135118503949,-1.0206578353641431,-0.06489703746451023,-0.4587298139799124
2010-09-30,-0.4202116302138858,-0.45385554449900006,-0.46602592001813115,-0.4971827668507945,0.8329712526838301
2010-10-01,0.04358874551977149,-0.061598972869417505,-0.4590356070543595,-0.7386381992986143,0.434635751867674
2010-10-04,-1.130180400287456,-1.0885058089017052,-0.4742225146628109,-0.3892046221371131,-1.1301369025310186
2010-10-05,0.7494084714141447,0.6658652454588883,0.7763060120637167,1.130234039267339,0.17841100809330412
2010-10-06,-1.1621940993247912,-1.1110886939128828,-0.7387929804843891,-0.6173603763527731,0.7512157978408971
2010-10-07,-0.620300228284109,-0.7325200797697045,-0.7870170602188691,-0.2643855289397768,-0.02522933779783565
2010-10-08,-0.05707906624241286,-0.0863568742946158,0.03816059907767983,-0.47274322849665507,-0.7843255544746046
2010-10-11,-0.3557968270295674,-0.09260523259201939,0.07547855804171553,-5.729997635970719e-4,0.921078323521857
2010-10-12,0.6992247269975546,0.7371627994889219,0.34896794000146253,0.37002875712353184,0.21388489470359207
2010-10-13,-0.2640717118050501,-0.2900598377656181,-0.7808499563002509,0.4244641224548939,-0.14378094504681863
2010-10-14,-0.3610974358284118,-0.25573529644501164,0.23199449414338888,-0.45305350166595076,-0.16443648750577222
2010-10-15,-0.7472404310015982,-0.5773867519837707,-0.11221211587221457,-0.2844545765802492,-0.9946184341284705
2010-10-18,0.7681872905857146,0.9107007279228988,0.5970738526664707,0.15912689914276937,0.7721754466774365
2010-10-19,0.203670896512113,0.2253201593704201,-0.3302047178925753,0.11512787703264646,-0.20176875160542057
2010-10-20,1.4224451459383776,1.433708370430344,0.21388730776612871,0.16967296334689205,-0.3838188003246546
2010-10-21,-1.6177411923509153,-1.5965903511244193,-0.7170487003863756,-0.7207495630672044,-0.32532330010064825
2010-10-22,0.33177572614474216,0.23483944386267852,-0.5123685926664903,-0.32314341557870374,0.23185240094092097
2010-10-25,-0.19503246474671837,-0.33053311799385926,-0.4053428833127556,-1.2510765461131403,0.2440659838120125
2010-10-26,-0.03486567540383512,-0.048199610345761576,0.16130880036443188,0.4512297618913762,0.36120832653542617
2010-10-27,0.6811838912406836,0.6278565168594126,1.5711628091718548,-0.6156794278691609,0.02387849666531816
2010-10-28,0.551259894392634,0.33069750182967733,0.07057290386143528,-0.10461332353966481,-0.6099848275012587
2010-10-29,0,-0.08101300346360618,0,-0.07112641867851278,1.1544558540626944
2010-11-01,-1.4195311128467976,-1.188817496148309,0.3019551005496602,-0.7079267262084504,-1.8763751639601112
2010-11-02,0.4601149220226114,0.03612702498580575,0.533969401320244,-0.6147988637367633,1.3348098359406975
2010-11-03,-0.8956863160489534,-0.6787072849500781,-1.0673894993118829,0.27996975091894094,0.020655611614702862
2010-11-04,-0.6477529785477356,-0.6488480661614194,-0.18333722139797232,0.03394318094623393,-0.23036141100153856
2010-11-05,-0.7102992808711088,-0.5663632046110118,0.334031428563967,0.6825576009426201,0.18323952681262165
2010-11-08,1.075522245155086,1.1298084929164307,0.666206676875712,0.7693686026770166,0.6955903998830846
2010-11-09,1.47547016301077,1.1807203550226666,0.8984554901336218,0.7401072802168561,0.4163299679127106
2010-11-10,0.706237171788867,1.3635719257023007,-0.01797544582609966,0.6051329943429861,-0.045803707457602705
2010-11-11,-0.0261720338427642,0.2142542709895377,0.7351139561568215,-0.2392703381490195,-0.31016261333738177
2010-11-12,1.1287233725628576,1.2886778515697657,1.0256042030173809,0.5452281821209479,-0.44349375891929765
2010-11-15,-0.5285352456961032,-0.6289806739774588,-0.38348567128417455,-0.7932261034285247,-0.9120756812407591
2010-11-16,0.8684748826313841,0.746301460457583,0.3344206702160581,0.25343492270241325,0.3868203203112954
2010-11-17,0.6224990968142474,0.7340678288609713,-0.35455388893605255,-0.5057333134124343,-0.7086753565669565
2010-11-18,-0.4692205558127859,-0.4701824359597981,-0.2561005300977172,0.08099012096048482,0.3719347076539754
2010-11-19,-0.7591922973236451,-0.6459262989868122,0.05930318868848319,-1.2435071727477953,0.16466046659312528
2010-11-22,-0.6357057443670384,-0.7547009863107343,-0.9322320825327084,-0.36209736692687905,-0.2974410486167231
2010-11-23,1.0418692601628436,0.9190886580525958,0.6808274353694856,1.4330250800843503,0.2693925478112851
2010-11-24,1.5976469224680565,1.638031410611208,0.7054402144869322,0.7041343761443208,-0.35452367963540393
2010-11-25,0.21260816094959173,0.1922273072286665,0.11781447875207438,0.4445943176940566,0.8396034644871371
2010-11-26,0.1361606285769732,0.2186660542303353,-0.05629122029686834,-0.40407875025485684,0.36370313510583896
2010-11-29,0.765429658306826,0.5039666293032848,-0.3161238619193928,0.4924209807404238,-0.35439579797619264
2010-11-30,1.0181003400475397,1.1694924818849926,0.8000768810461334,1.2064950044883338,-0.04946316238127585
2010-12-01,0.8572467909573661,0.8478086165743439,0.9335041787594848,0.7574161934459761,0.8316050375371205
2010-12-02,-1.0172388768412108,-0.8935672481327799,-0.7459877144206292,-0.9818825026872089,-0.37253005210310797
2010-12-03,-0.6914477075128928,-0.731464614081489,-0.8162456396491071,0.360669719269345,-0.34815318710514576
2010-12-06,-1.501982086632793,-1.5881848793139517,-0.3730876542667465,0.35359841973711464,-1.1827188144547645
2010-12-07,0.9666231231328968,1.0749521803948727,0.5904744181336914,0.2618096279048477,0.6559049892714678
2010-12-08,0.31839074494860464,0.4355454888245903,0.60154291391842,-0.22699005356106608,0.7656795087686212
2010-12-09,-0.04636903254455092,-0.24775274465845998,0.2281129120476511,0.15743580679454555,-1.4703187442765917
2010-12-10,0.06622619605450424,0.14197387991847954,-0.06953014066006684,0.4229786890216825,-0.4560450795246067
2010-12-13,0.33974819413855845,0.3160414654682453,0.49130574646282726,0.5013284109920361,1.0162073117737767
2010-12-14,-1.4917942056763407,-1.6043485462874347,-1.0944466292314157,-0.01731776353120367,-1.5829400010988737
2010-12-15,0.2581966069253943,0.30647617639327784,-0.36166934008089585,1.0157710155226156,0.5944906121611673
2010-12-16,1.0301564827892984,1.0536786433923435,-0.26664916961738017,0.45268330885126284,0.2966366835175059
2010-12-17,-0.12041670711858694,-0.20494996472091473,0.34123996774783383,0.22994457307874902,0.6022042254413316
2010-12-20,0.5677107403228935,0.7023375537015522,-0.20158105802521847,0.08890886120570261,-0.9405425090916402
2010-12-21,0.3574420366381766,0.12886524614657452,0.32643039395810197,0.9380887920328911,0.48127541706978394
2010-12-22,0.21359203069992705,0.4683535460462044,-0.0589859636482285,1.021533539365125,0.4402038877071792
2010-12-23,-0.19391577993920872,0.03021695440331081,-0.5952267309125285,0.5821851415240867,-0.07311944603890874
2010-12-24,-0.0892255268533232,-0.10950255786716774,0.18534229895945503,-0.6205586580334903,0.6877628444283036
2010-12-27,0.3616551633095866,0.35325080123842023,0.1502703873557463,-0.17421477149739975,0.3217582179915772
