MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.15330716250467927,0.2948609292908404,0.39154458558978855,800.1506732794754,hybrid_var_svr,SGDPHP_RET,val
0.285507492650462,0.38128074140512763,0.5343290116121919,166.1234535818567,hybrid_var_svr,SGDPHP_RET,test
0.17174359302745099,0.3060490372267651,0.4144195857189317,155.9263824979895,var,USDPHP_RET,val
0.3320122611502548,0.3921055267975565,0.5762050513057437,153.4119936560422,var,USDPHP_RET,test
0.32695407632749535,0.4049705453903666,0.5717989824470618,123.79036567102828,var,CNYPHP_RET,val
0.33532403282428536,0.3948417169692499,0.5790716992085568,251.5151297468469,var,CNYPHP_RET,test
0.4753007739150244,0.5128845868653723,0.6894206074052504,150.8451470742595,var,JPYPHP_RET,val
0.5894268311597547,0.5792116183338155,0.7677413829928375,169.5630363067862,var,JPYPHP_RET,test
0.16831765502134385,0.3009145840504411,0.4102653470881301,236.54887086685238,var,HKDPHP_RET,val
0.33224112326442967,0.3923642022954662,0.5764036114255615,225.05643614037342,var,HKDPHP_RET,test
0.16218126638609007,0.2984238031108111,0.4027173529736334,822.4834450209872,var,SGDPHP_RET,val
0.32716854980436016,0.39532816249541974,0.5719864944247899,180.36569285077456,var,SGDPHP_RET,test
