Date,Pair,rolling_vol_252,rolling_autocorr_l1,rolling_lb_pvalue_l1,rolling_arch_pvalue
2019-11-12,USDPHP_RET,0.39363553722615086,-0.2324408413079434,0.00021953006701432292,0.5131756634574776
2019-11-13,USDPHP_RET,0.39263141571927046,-0.23562840654645612,0.00016933164777220696,0.4956414709010982
2019-11-14,USDPHP_RET,0.39280102617364293,-0.23551708958973913,0.00017189525161371996,0.498947208473296
2019-11-15,USDPHP_RET,0.39346779610541166,-0.23668379908298562,0.0001691651491712697,0.5102222580889079
2019-11-18,USDPHP_RET,0.3925093168465741,-0.23013135803416837,0.00024694822634828347,0.47810521141635043
2019-11-19,USDPHP_RET,0.39241220213786776,-0.234050500288912,0.0001915437517363447,0.4676385875008757
2019-11-20,USDPHP_RET,0.3927626513936487,-0.22935827010345175,0.00025880812795008344,0.4159945470239672
2019-11-21,USDPHP_RET,0.3923054523964456,-0.22827717297843558,0.0002677735718042111,0.41876084817864956
2019-11-22,USDPHP_RET,0.39228780258588486,-0.22760284048809995,0.0003170940286023685,0.4270273382788712
2019-11-25,USDPHP_RET,0.3888192269533895,-0.2238543792693964,0.0003556313918865902,0.41457152965908417
2019-11-26,USDPHP_RET,0.38864793896039457,-0.22481163104609328,0.00033257355929851783,0.41781100105436786
2019-11-27,USDPHP_RET,0.3886647106457372,-0.22499244591677364,0.0003346588215548376,0.4190652795253157
2019-11-28,USDPHP_RET,0.3880523071215885,-0.22445301915333604,0.00033881941429435763,0.3096779132009406
2019-11-29,USDPHP_RET,0.3880279478882994,-0.22488426497221972,0.00033107764949021697,0.2959555677010088
2019-12-02,USDPHP_RET,0.3879147098117034,-0.22508799694945633,0.0003254460466025264,0.2020925287097336
2019-12-03,USDPHP_RET,0.3884487686730819,-0.22546200552358375,0.00032499315638747506,0.18887817787187117
2019-12-04,USDPHP_RET,0.3891935013663752,-0.22074268495433041,0.0005300749331176497,0.19814261035166225
2019-12-05,USDPHP_RET,0.38435347134522985,-0.2170278226693518,0.0005592669541730528,0.19631350597111855
2019-12-06,USDPHP_RET,0.3836619354058518,-0.21561391727457618,0.0005763996220414328,0.20576451279905086
2019-12-09,USDPHP_RET,0.38371212962322887,-0.2157792943201701,0.0005905581897498384,0.20667593620446806
2019-12-10,USDPHP_RET,0.3828384997530147,-0.21839965326218072,0.0004919421440697199,0.1848901701715992
2019-12-11,USDPHP_RET,0.38276938630948437,-0.2178085046117062,0.0005146290807835972,0.17862254728618482
2019-12-12,USDPHP_RET,0.3825482667786303,-0.2169309140976795,0.0005380578698758458,0.1662770100468937
2019-12-13,USDPHP_RET,0.38339827485074535,-0.2137500934201717,0.0006616322358644075,0.17715495411960627
2019-12-16,USDPHP_RET,0.3835104471040081,-0.214371565322514,0.0006549377781421251,0.18601973632432767
2019-12-17,USDPHP_RET,0.38197510726558753,-0.21869013797922812,0.00048495490025242003,0.19188273535841702
2019-12-18,USDPHP_RET,0.3816463043064826,-0.21953670559953944,0.000456222593768886,0.18877994577593127
2019-12-19,USDPHP_RET,0.38161594259530984,-0.21971508067320725,0.00045089329588108993,0.18179408377349632
2019-12-20,USDPHP_RET,0.3818727849835206,-0.22001295176531532,0.0004464638355460784,0.18102620087810947
2019-12-23,USDPHP_RET,0.382296235732059,-0.2178427442593406,0.00051374351146762,0.17820357720902552
2019-12-24,USDPHP_RET,0.38215544458300066,-0.217750238740452,0.0005068288812887875,0.1671628221173083
2019-12-25,USDPHP_RET,0.3822019792750953,-0.21752504631541317,0.0005254989424877498,0.15723132604352338
2019-12-26,USDPHP_RET,0.3815685193211289,-0.21942657879898392,0.00046017803849071376,0.14550568420299212
2019-12-27,USDPHP_RET,0.38166919100158353,-0.2180593116222161,0.0005155181995550023,0.14932714004131545
2019-12-30,USDPHP_RET,0.38087552123241164,-0.21261418329658377,0.0007225816812075202,0.15016094379418138
2019-12-31,USDPHP_RET,0.379722397048112,-0.21669675715801548,0.0005490944205550025,0.1515044731535098
2020-01-01,USDPHP_RET,0.3796127408101708,-0.21670888896649748,0.0005410017381247244,0.1331701682252081
2020-01-02,USDPHP_RET,0.37953966237534464,-0.21637162531353812,0.0005514927301402381,0.12959304887543105
2020-01-03,USDPHP_RET,0.3796155865375627,-0.2161759511257971,0.0005596504326869694,0.1256735350902145
2020-01-06,USDPHP_RET,0.3840274507567923,-0.21794087431596412,0.0005827953318754424,0.16967103443404996
2020-01-07,USDPHP_RET,0.3841336684009663,-0.209193057703526,0.0008949262117091465,0.17571285197182002
2020-01-08,USDPHP_RET,0.3827890820418906,-0.22290592822104355,0.0004054658017778497,0.1919742368016894
2020-01-09,USDPHP_RET,0.38662849466546967,-0.21836859680060977,0.0006099853396886952,0.34212216875763635
2020-01-10,USDPHP_RET,0.3865671422045338,-0.22616054160362076,0.00031517346189931705,0.34680059071125346
2020-01-13,USDPHP_RET,0.38773234286088276,-0.23242247108955583,0.0002271993348870773,0.3379941875857746
2020-01-14,USDPHP_RET,0.3865453491470167,-0.23122396541961598,0.00022691040675273713,0.32671090010794035
2020-01-15,USDPHP_RET,0.3862799972169144,-0.2287388678843995,0.00026432710977409977,0.32456645072735246
2020-01-16,USDPHP_RET,0.3868925982478492,-0.22877091746389283,0.00027243331092374,0.34183984893040315
2020-01-17,USDPHP_RET,0.3866159534606994,-0.22725575849213442,0.0002862733980068916,0.3330178378572397
2020-01-20,USDPHP_RET,0.3865693695357879,-0.22992457759781473,0.0002573838636688876,0.3239662818058835
2020-01-21,USDPHP_RET,0.38488168459999444,-0.2310990267249764,0.0002245708454207229,0.32284161051394605
2020-01-22,USDPHP_RET,0.3851892315322525,-0.23139456781121867,0.00024367555035689797,0.3183768017190596
2020-01-23,USDPHP_RET,0.3827800975075571,-0.23355963515002445,0.00019175902305673475,0.31571847253019597
2020-01-24,USDPHP_RET,0.38277165911083644,-0.23346877283309905,0.00019482990130874486,0.3135757841945017
2020-01-27,USDPHP_RET,0.3836530524049631,-0.2320828483919808,0.0002204853302438297,0.3313678512498864
2020-01-28,USDPHP_RET,0.3838789555494465,-0.23360719251751264,0.000196931964279407,0.22628665738728504
2020-01-29,USDPHP_RET,0.3837336704264699,-0.23558639440755805,0.00017083065027949544,0.26469569017214417
2020-01-30,USDPHP_RET,0.3840234927538538,-0.23691885818478084,0.000156609319708292,0.2952824400187229
2020-01-31,USDPHP_RET,0.3840189783005667,-0.2369276839727306,0.0001560478219132597,0.29366683781218705
2020-02-03,USDPHP_RET,0.3838924079569131,-0.23463235529569906,0.00022054985095743497,0.27987772798348337
2020-02-04,USDPHP_RET,0.37879434668696266,-0.22077887262457632,0.00046377064513687834,0.2744955654171954
2020-02-05,USDPHP_RET,0.3765474154408349,-0.21342491482408424,0.000694614735019952,0.2624043472805275
2020-02-06,USDPHP_RET,0.37492811871736714,-0.20800916144755824,0.0009245436276065015,0.25537438163014087
2020-02-07,USDPHP_RET,0.37402246387524035,-0.21116363720551595,0.0007542547935618043,0.2325598487675294
2020-02-10,USDPHP_RET,0.3745304774058441,-0.21549420093556654,0.0006140540099960448,0.2332121714911149
2020-02-11,USDPHP_RET,0.3735163791590111,-0.21000960340973276,0.0008506286406832717,0.23560015582446173
2020-02-12,USDPHP_RET,0.3730890263816733,-0.20246218062304602,0.0013163277482838229,0.2490491357525641
2020-02-13,USDPHP_RET,0.3726348146945542,-0.2057847802032505,0.0010272320161256972,0.2564730611167502
2020-02-14,USDPHP_RET,0.374546305765405,-0.2090715708215307,0.0009020474378433219,0.2449395582775812
2020-02-17,USDPHP_RET,0.37445786881310567,-0.21046850349463722,0.0007805541625057344,0.1816359431398484
2020-02-18,USDPHP_RET,0.37479032960128955,-0.20924045556037002,0.0008448034782505171,0.17345894741517565
2020-02-19,USDPHP_RET,0.3750493798276033,-0.2069866078371034,0.0009583003733751657,0.15176436795952572
2020-02-20,USDPHP_RET,0.3751879502075184,-0.20889369689606968,0.0008781971273297407,0.14904682976163286
2020-02-21,USDPHP_RET,0.37454856622281446,-0.20193290368713138,0.0014691951455693922,0.14756612440276634
2020-02-24,USDPHP_RET,0.36986002601228196,-0.19926798287510344,0.0014747606962076112,0.12421771225867395
2020-02-25,USDPHP_RET,0.3703799604896484,-0.19591316176262907,0.001822958219315612,0.12459156663650363
2020-02-26,USDPHP_RET,0.37086807662848487,-0.19105462583846342,0.0023521878074339005,0.1453867240269723
2020-02-27,USDPHP_RET,0.3708684273560073,-0.19138333817771577,0.0022712027545705774,0.1441970879444028
2020-02-28,USDPHP_RET,0.37102109345494577,-0.19836955044905658,0.0016850679075633914,0.13558015090051334
2020-03-02,USDPHP_RET,0.3687057251080023,-0.18842833490157454,0.0027204629392222385,0.13340171030473402
2020-03-03,USDPHP_RET,0.36878219780528965,-0.1780561805732922,0.004812896409468183,0.1385804156475682
2020-03-04,USDPHP_RET,0.3670749638362095,-0.17555177938900518,0.005176438970349394,0.13369713297927097
2020-03-05,USDPHP_RET,0.3665128101795471,-0.1788763174028581,0.004318357794089347,0.1359794380704775
2020-03-06,USDPHP_RET,0.3667901013618319,-0.1757717277439872,0.005126253729425701,0.13667350451688903
2020-03-09,USDPHP_RET,0.3664644897152805,-0.17776092323521317,0.00455896117009595,0.13294000627647187
2020-03-10,USDPHP_RET,0.36669959541666053,-0.17924055728260194,0.004354661224507008,0.1363721854017748
2020-03-11,USDPHP_RET,0.3657410553360686,-0.17612919996641152,0.0050251024749567805,0.13390571163343667
2020-03-12,USDPHP_RET,0.3651333502756152,-0.17085004371307363,0.006565942500766775,0.11651659333996042
2020-03-13,USDPHP_RET,0.3681467844659991,-0.16178583304040295,0.010768061616011711,0.15833486957315682
