Pair,Date,ar1,ma1,const,aic
JPYPHP_RET,1289,0.03848720473450752,-0.22376872366079728,-0.04343586304375424,503.6462921958184
JPYPHP_RET,1290,0.03388454763683997,-0.2090414615716336,-0.03877371706397639,506.38779561535773
JPYPHP_RET,1291,0.05272832793673963,-0.24145683699296414,-0.04466983575945971,510.4717545479068
JPYPHP_RET,1292,0.06149519198845293,-0.24518675516681565,-0.04486765162265274,510.55653888703705
JPYPHP_RET,1293,0.05709451989422901,-0.24119676391278122,-0.046253672500100936,510.69207294128097
JPYPHP_RET,1294,0.04942592995885032,-0.2354313379623972,-0.05318251170171141,510.81725207603586
JPYPHP_RET,1295,0.049986613327341875,-0.23311243201204437,-0.05618054034783542,510.76692527916885
JPYPHP_RET,1296,0.05599022273389592,-0.24192489126627273,-0.05604019379855727,510.85683708467616
JPYPHP_RET,1297,0.05609514836198244,-0.2419280282314542,-0.057663827908184154,510.8361559608744
JPYPHP_RET,1298,0.04511752763600692,-0.229741474309436,-0.05526625325355232,510.57952272322404
JPYPHP_RET,1299,0.04184993478885205,-0.2310047306002301,-0.05712559502879397,510.22706892856183
JPYPHP_RET,1300,0.025204160554223733,-0.218836720198112,-0.0568582943726157,510.66096816555216
JPYPHP_RET,1301,0.031901874891236075,-0.222997302979529,-0.057376041078523,510.4881049590081
JPYPHP_RET,1302,0.03066385233388717,-0.22059677023776963,-0.056553280753110106,510.1962539887786
JPYPHP_RET,1303,0.030743989294368838,-0.2226195493523223,-0.058370451847267954,509.95793633491525
JPYPHP_RET,1304,0.03478609130289804,-0.2285753742559066,-0.05615428995194752,513.093217661803
JPYPHP_RET,1305,0.048273419880120974,-0.2317351847177316,-0.05315375263549488,514.6916115639385
JPYPHP_RET,1306,0.051073164673836345,-0.2370742384117647,-0.05441108887064846,514.6082642764742
JPYPHP_RET,1307,0.11182053815156835,-0.2954509214836921,-0.05949049827727998,515.5268028742692
JPYPHP_RET,1308,0.0868242117249361,-0.27662438097496983,-0.054693132596427704,518.7834283515219
JPYPHP_RET,1309,0.04193735958601719,-0.24953410788590458,-0.059072889913276076,513.2564770727074
JPYPHP_RET,1310,0.04226389093756074,-0.2400205229079866,-0.06313732721468313,508.7636070462562
JPYPHP_RET,1311,0.014676134606885431,-0.21609591302075004,-0.05972290081956123,507.7796789165878
