MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.15956098595669369,0.28369132165999655,0.39945085549625964,100.00206479615889,baseline_mean,USDMYR_RET,test
0.2861761730578986,0.356690579488823,0.5349543653975529,110.37593585636682,baseline_mean,CNYMYR_RET,val
0.14497465711435129,0.26886844999488513,0.3807553769999201,101.79398174282473,baseline_mean,CNYMYR_RET,test
0.28599324087551753,0.40455093465195535,0.5347833588244099,100.08824846955235,baseline_mean,EURMYR_RET,val
0.27077226793394804,0.3905349435598983,0.5203578268210713,100.08951464329503,baseline_mean,EURMYR_RET,test
0.44493186453853595,0.4967079642020476,0.667032131563792,101.00273882121354,baseline_mean,JPYMYR_RET,val
0.39593974086514033,0.4944915553064946,0.6292374280548959,99.58956880849726,baseline_mean,JPYMYR_RET,test
0.16293710593126992,0.29513363021505795,0.40365468649734504,106.6689833850013,baseline_mean,SGDMYR_RET,val
0.14775598777071322,0.28593410777614076,0.3843904106123268,111.47463142669179,baseline_mean,SGDMYR_RET,test
0.13349020500607964,0.24062613949371905,0.3653631139100931,100.0,baseline_rw,USDMYR_RET,val
0.15915196101761372,0.28309340031640634,0.3989385429080696,100.0,baseline_rw,USDMYR_RET,test
0.28599082887102995,0.3561122106038543,0.5347811036966713,100.0,baseline_rw,CNYMYR_RET,val
0.14471592269595876,0.26824074533235354,0.3804154606426489,100.0,baseline_rw,CNYMYR_RET,test
0.2859764918622223,0.40450742412809015,0.5347676989705178,100.0,baseline_rw,EURMYR_RET,val
0.2707927832467095,0.390547996717058,0.5203775391450994,100.0,baseline_rw,EURMYR_RET,test
0.4450505369021728,0.49684319327217985,0.6671210811405773,100.0,baseline_rw,JPYMYR_RET,val
0.3961111087555848,0.49460597990429866,0.6293735844119809,100.0,baseline_rw,JPYMYR_RET,test
0.16295519611830755,0.2954568529187059,0.40367709387368955,100.0,baseline_rw,SGDMYR_RET,val
0.14736213695320463,0.2854783956759244,0.38387776303558485,100.0,baseline_rw,SGDMYR_RET,test
0.14179620004680696,0.2504587550967963,0.3765583620726101,135.17940985995727,hybrid_arima_mlp,USDMYR_RET,val
0.16888425170137722,0.2959895670134112,0.4109552916089258,122.4224700104099,hybrid_arima_mlp,USDMYR_RET,test
0.26506111564491514,0.3538070101301635,0.5148408643890995,194.55412083498217,hybrid_arima_mlp,CNYMYR_RET,val
0.15111775816180525,0.2731444703292552,0.38873867592742206,124.79079806096678,hybrid_arima_mlp,CNYMYR_RET,test
0.2715207381347899,0.39987358002301476,0.5210765185025995,143.8598955222428,hybrid_arima_mlp,EURMYR_RET,val
0.2595922513263644,0.3843617800590411,0.5095019640063857,170.59226518148023,hybrid_arima_mlp,EURMYR_RET,test
